"l_tag","left_tag_colour","left_tag_number","r_tag","right_tag_colour","right_tag_number","year","month","day","lek","age","struts_5_min","time_strut","sunrise","time_to_sunrise","dist_to_hens","breed","malaria","lice"
"R1725","R","1725","W1446","W","1446","1989",5,"06","sybille_springs","adult","13","0.280555556","0.247916667","-0.032638889","3","0","0","0"
"R1725","R","1725","W1446","W","1446","1989",4,"30","sybille_springs","adult","0","0.260416667","0.252777778","-0.007638889","3","0","0","0"
"R1725","R","1725","W1446","W","1446","1989",5,"12","sybille_springs","adult","27","0.250694444","0.245138889","-0.005555556","3","0","0","0"
"R1725","R","1725","W1446","W","1446","1989",5,"03","sybille_springs","adult","0","0.232638889","0.249305556","0.016666667","3","0","0","0"
"R1725","R","1725","W1446","W","1446","1989",5,"04","sybille_springs","adult","10","0.263888889","0.249305556","-0.014583333","0","0","0","0"
"R1752","R","1752","B1624","B","1624","1989",5,"07","north","adult","2","0.263888889","0.247222222","-0.016666667","0","0","1","0"
"R1752","R","1752","B1624","B","1624","1989",5,"04","north","adult","0","0.261805556","0.249305556","-0.0125","0","0","1","0"
"R1752","R","1752","B1624","B","1624","1989",5,"02","north","adult","11","0.250694444","0.25","-0.000694444","0","0","1","0"
"R1752","R","1752","B1624","B","1624","1989",5,"02","north","adult","36","0.273611111","0.25","-0.023611111","1","0","1","0"
"R1752","R","1752","B1624","B","1624","1989",5,"06","north","adult","12","0.257638889","0.247916667","-0.009722222","1","0","1","0"
"R181","R","181","W480","W","480","1989",5,"07","north","adult","18","0.23125","0.247222222","0.015972222","0","0","0","3"
"R181","R","181","W480","W","480","1989",5,"06","north","adult","40","0.2375","0.247916667","0.010416667","1","0","0","3"
"R181","R","181","W480","W","480","1989",5,"07","north","adult","15","0.246527778","0.247222222","0.000694444","2","0","0","3"
"R181","R","181","W480","W","480","1989",5,"06","north","adult","34","0.261805556","0.247916667","-0.013888889","1","0","0","3"
"R196","R","196","R108","R","108","1989",3,"26","cordingly","adult","31","0.2375","0.249305556","0.011805556","1","0","0","3"
"R840","R","840","R839","R","839","1989",5,"07","long_lake","adult","13","0.260416667","0.247222222","-0.013194444","3","0","0","0"
"R843","R","843","B1611","B","1611","1989",5,"04","long_lake","adult","21","0.250694444","0.249305556","-0.001388889","1","0","0","0"
"R843","R","843","B1611","B","1611","1989",4,"17","long_lake","adult","19","0.256944444","0.270833333","0.013888889","3","0","0","0"
"R843","R","843","B1611","B","1611","1989",5,"08","long_lake","adult","0","0.248611111","0.246527778","-0.002083333","3","0","0","0"
"R845","R","845","B947","B","947","1989",5,"01","mud_springs","adult","0","0.240972222","0.25","0.009027778","0","0","0","1"
"R845","R","845","B947","B","947","1989",4,"09","mud_springs","adult","16","0.290972222","0.277777778","-0.013194444","2","0","0","1"
"R846","R","846","W675","W","675","1989",4,"26","mud_springs","juven","30","0.29375","0.256944444","-0.036805556","1","0","0",NA
"R846","R","846","W675","W","675","1989",4,"30","mud_springs","juven","39","0.244444444","0.252777778","0.008333333","2","0","0",NA
"R846","R","846","W675","W","675","1989",5,"05","mud_springs","juven","19","0.265277778","0.248611111","-0.016666667","3","0","0",NA
"R846","R","846","W675","W","675","1989",4,"14","mud_springs","juven","24","0.266666667","0.275","0.008333333","2","0","0",NA
"R846","R","846","W675","W","675","1989",5,"06","mud_springs","juven","34","0.258333333","0.247916667","-0.010416667","2","0","0",NA
"R860","R","860","Y1182","Y","1182","1989",4,"26","mud_springs","adult","0","0.243055556","0.256944444","0.013888889","0","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",3,"29","mud_springs","adult","12","0.292361111","0.247222222","-0.045138889","3","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"16","mud_springs","adult","48","0.261805556","0.272222222","0.010416667","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"13","mud_springs","adult","43","0.272222222","0.275","0.002777778","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",5,"01","mud_springs","adult","5","0.251388889","0.25","-0.001388889","0","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"11","mud_springs","adult","43","0.263888889","0.276388889","0.0125","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"16","mud_springs","adult","33","0.298611111","0.272222222","-0.026388889","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",3,"23","mud_springs","adult","8","0.264583333","0.253472222","-0.011111111","0","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",5,"09","mud_springs","adult","0","0.25","0.246527778","-0.003472222","3","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"18","mud_springs","adult","34","0.277777778","0.269444444","-0.008333333","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"15","mud_springs","adult","37","0.267361111","0.274305556","0.006944444","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"18","mud_springs","adult","1","0.294444444","0.269444444","-0.025","2","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"12","mud_springs","adult","47","0.270138889","0.275694444","0.005555556","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",3,"21","mud_springs","adult","24","0.284722222","0.257638889","-0.027083333","0","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"30","mud_springs","adult","7","0.282638889","0.252777778","-0.029861111","0","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"14","mud_springs","adult","14","0.263194444","0.275","0.011805556","1","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"09","mud_springs","adult","0","0.290972222","0.277777778","-0.013194444","3","1","0","0"
"R860","R","860","Y1182","Y","1182","1989",4,"03","mud_springs","adult","17","0.33125","0.279861111","-0.051388889","3","1","0","0"
"R887","R","887","G1098","G","1098","1989",5,"07","long_lake","adult","12","0.260416667","0.247222222","-0.013194444","3","0","0","0"
"R887","R","887","G1098","G","1098","1989",4,"17","long_lake","adult","4","0.284027778","0.270833333","-0.013194444","3","0","0","0"
"R899","R","899","G1065","G","1065","1989",5,"05","mud_springs","adult","32","0.271527778","0.248611111","-0.022916667","1","0","0","0"
"R899","R","899","G1065","G","1065","1989",5,"09","mud_springs","adult","30","0.264583333","0.246527778","-0.018055556","1","0","0","0"
"R899","R","899","G1065","G","1065","1989",4,"14","mud_springs","adult","24","0.304166667","0.275","-0.029166667","1","0","0","0"
"RB1660","RB","1660","B1661","B","1661","1989",5,"08","long_lake","adult","29","0.280555556","0.246527778","-0.034027778","1","1","0","0"
"RB1660","RB","1660","B1661","B","1661","1989",5,"08","long_lake","adult","0","0.254166667","0.246527778","-0.007638889","3","1","0","0"
"RB1660","RB","1660","B1661","B","1661","1989",5,"10","long_lake","adult","29","0.239583333","0.245833333","0.00625","1","1","0","0"
"RB1660","RB","1660","B1661","B","1661","1989",5,"07","long_lake","adult","25","0.240277778","0.247222222","0.006944444","1","1","0","0"
"RB1660","RB","1660","B1661","B","1661","1989",5,"04","long_lake","adult","26","0.242361111","0.249305556","0.006944444","1","1","0","0"
"RW1429","RW","1429","R1705","R","1705","1989",5,"04","long_lake","adult","27","0.284027778","0.249305556","-0.034722222","3","0","1","0"
"W1441","W","1441","R844","R","844","1989",5,"07","long_lake","adult","0","0.2625","0.247222222","-0.015277778","3","0","0","1"
"W1441","W","1441","R844","R","844","1989",5,"08","long_lake","adult","5","0.248611111","0.246527778","-0.002083333","3","0","0","1"
"W1441","W","1441","R844","R","844","1989",4,"27","long_lake","adult","20","0.275694444","0.256944444","-0.01875","2","0","0","1"
"W1442","W","1442","B1609","B","1609","1989",4,"22","sybille_springs","adult","24","0.297222222","0.263888889","-0.033333333","3","0","1","1"
"W432","W","432","B234","B","234","1989",4,"06","north","adult","22","0.304861111","0.278472222","-0.026388889","1","0","0","3"
"W432","W","432","B234","B","234","1989",4,"08","north","adult","37","0.275","0.277777778","0.002777778","1","0","0","3"
"W432","W","432","B234","B","234","1989",4,"20","north","adult","11","0.286805556","0.268055556","-0.01875","3","0","0","3"
"W438","W","438","B248","B","248","1989",5,"02","long_lake","adult","17","0.253472222","0.25","-0.003472222","2","0","0","3"
"W438","W","438","B248","B","248","1989",5,"04","long_lake","adult","35","0.298611111","0.249305556","-0.049305556","2","0","0","3"
"W438","W","438","B248","B","248","1989",5,"03","long_lake","adult","36","0.250694444","0.249305556","-0.001388889","1","0","0","3"
"W438","W","438","B248","B","248","1989",5,"08","long_lake","adult","36","0.243055556","0.246527778","0.003472222","3","0","0","3"
"W470","W","470","O31","O","31","1989",5,"02","long_lake","adult","35","0.242361111","0.25","0.007638889","1","0","0","3"
"W470","W","470","O31","O","31","1989",5,"03","long_lake","adult","0","0.261805556","0.249305556","-0.0125","3","0","0","3"
"W481","W","481","G388","G","388","1989",4,"06","north","adult","15","0.301388889","0.278472222","-0.022916667","3","0","0","3"
"W481","W","481","G388","G","388","1989",4,"06","north","adult","21","0.284722222","0.278472222","-0.00625","1","0","0","3"
"W612","W","612","O730","O","730","1989",3,"21","mud_springs","adult","8","0.298611111","0.257638889","-0.040972222","0","0","0",NA
"W619","W","619","O725","O","725","1989",4,"01","sybille_springs","adult","21","0.245138889","0.245138889","0","2","0","1","0"
"W619","W","619","O725","O","725","1989",3,"28","sybille_springs","adult","19","0.227777778","0.247222222","0.019444444","1","0","1","0"
"W627","W","627","B986","B","986","1989",4,"14","mud_springs","adult","31","0.265277778","0.275","0.009722222","1","0","1","0"
"W627","W","627","B986","B","986","1989",4,"15","mud_springs","adult","38","0.256944444","0.274305556","0.017361111","1","0","1","0"
"W627","W","627","B986","B","986","1989",4,"18","mud_springs","adult","40","0.274305556","0.269444444","-0.004861111","1","0","1","0"
"W627","W","627","B986","B","986","1989",4,"09","mud_springs","adult","16","0.297916667","0.277777778","-0.020138889","3","0","1","0"
"W627","W","627","B986","B","986","1989",5,"09","mud_springs","adult","0","0.25","0.246527778","-0.003472222","3","0","1","0"
"W627","W","627","B986","B","986","1989",4,"13","mud_springs","adult","28","0.278472222","0.275","-0.003472222","1","0","1","0"
"W627","W","627","B986","B","986","1989",4,"11","mud_springs","adult","19","0.260416667","0.276388889","0.015972222","3","0","1","0"
"W627","W","627","B986","B","986","1989",4,"30","mud_springs","adult","0","0.281944444","0.252777778","-0.029166667","0","0","1","0"
"W627","W","627","B986","B","986","1989",3,"23","mud_springs","adult","5","0.256944444","0.253472222","-0.003472222","0","0","1","0"
"W627","W","627","B986","B","986","1989",4,"03","mud_springs","adult","8","0.324305556","0.279861111","-0.044444444","3","0","1","0"
"W627","W","627","B986","B","986","1989",3,"22","mud_springs","adult","19","0.283333333","0.256944444","-0.026388889","0","0","1","0"
"W627","W","627","B986","B","986","1989",4,"08","mud_springs","adult","30","0.278472222","0.277777778","-0.000694444","1","0","1","0"
"W627","W","627","B986","B","986","1989",5,"06","mud_springs","adult","0","0.291666667","0.247916667","-0.04375","0","0","1","0"
"W627","W","627","B986","B","986","1989",4,"12","mud_springs","adult","39","0.265277778","0.275694444","0.010416667","1","0","1","0"
"W627","W","627","B986","B","986","1989",3,"21","mud_springs","adult","11","0.28125","0.257638889","-0.023611111","0","0","1","0"
"W627","W","627","B986","B","986","1989",5,"01","mud_springs","adult","0","0.254861111","0.25","-0.004861111","0","0","1","0"
"W627","W","627","B986","B","986","1989",4,"16","mud_springs","adult","32","0.277777778","0.272222222","-0.005555556","1","0","1","0"
"W627","W","627","B986","B","986","1989",4,"26","mud_springs","adult","0","0.246527778","0.256944444","0.010416667","0","0","1","0"
"W632","W","632","R876","R","876","1989",4,"11","mud_springs","adult","22","0.270833333","0.276388889","0.005555556","1","0","0","3"
"W632","W","632","R876","R","876","1989",4,"26","mud_springs","adult","2","0.263888889","0.256944444","-0.006944444","0","0","0","3"
"W632","W","632","R876","R","876","1989",4,"12","mud_springs","adult","21","0.2875","0.275694444","-0.011805556","3","0","0","3"
"W632","W","632","R876","R","876","1989",4,"15","mud_springs","adult","22","0.276388889","0.274305556","-0.002083333","1","0","0","3"
"W660","W","660","Y1113","Y","1113","1989",4,"20","north","adult","12","0.29375","0.268055556","-0.025694444","3","0","0","0"
"W660","W","660","Y1113","Y","1113","1989",4,"08","north","adult","23","0.289583333","0.277777778","-0.011805556","3","0","0","0"
"W670","W","670","W671","W","671","1989",5,"04","viewpoint","adult","6","0.249305556","0.249305556","0","2","0","0","0"
"W670","W","670","W671","W","671","1989",4,"05","viewpoint","adult","35","0.2625","0.279166667","0.016666667","1","0","0","0"
"WB1605","WB","1605","WG1583","WG","1583","1989",4,"14","mud_springs","adult","14","0.304861111","0.275","-0.029861111","1","0","0","0"
"WB1607","WB","1607","WY1120","WY","1120","1989",4,"16","mud_springs","juven","32","0.277777778","0.272222222","-0.005555556","1","0","0",NA
"WB1656","WB","1656","WR1714","WR","1714","1989",4,"14","mud_springs","adult","36","0.303472222","0.275","-0.028472222","1","0","0","0"
"WG1597","WG","1597","WB1608","WB","1608","1989",4,"16","mud_springs","juven","0","0.3","0.272222222","-0.027777778","3","0","0",NA
"WG1597","WG","1597","WB1608","WB","1608","1989",4,"15","mud_springs","juven","24","0.2625","0.274305556","0.011805556","1","0","0",NA
"WG1597","WG","1597","WB1608","WB","1608","1989",5,"09","mud_springs","juven","0","0.253472222","0.246527778","-0.006944444","3","0","0",NA
"WG1597","WG","1597","WB1608","WB","1608","1989",4,"26","mud_springs","juven","4","0.25","0.256944444","0.006944444","0","0","0",NA
"WG1597","WG","1597","WB1608","WB","1608","1989",4,"30","mud_springs","juven","6","0.2875","0.252777778","-0.034722222","0","0","0",NA
"WG1597","WG","1597","WB1608","WB","1608","1989",4,"18","mud_springs","juven","18","0.290277778","0.269444444","-0.020833333","1","0","0",NA
"WG1597","WG","1597","WB1608","WB","1608","1989",5,"01","mud_springs","juven","17","0.247916667","0.25","0.002083333","0","0","0",NA
"WO1314","WO","1314","Y1259","Y","1259","1989",5,"06","mud_springs","adult","19","0.238888889","0.247916667","0.009027778","3","0","0","0"
"WO1314","WO","1314","Y1259","Y","1259","1989",4,"26","mud_springs","adult","16","0.2875","0.256944444","-0.030555556","1","0","0","0"
"WO1314","WO","1314","Y1259","Y","1259","1989",5,"09","mud_springs","adult","0","0.261111111","0.246527778","-0.014583333","3","0","0","0"
"WO1314","WO","1314","Y1259","Y","1259","1989",5,"05","mud_springs","adult","14","0.285416667","0.248611111","-0.036805556","2","0","0","0"
"WO1314","WO","1314","Y1259","Y","1259","1989",5,"05","mud_springs","adult","7","0.254861111","0.248611111","-0.00625","2","0","0","0"
"WO1314","WO","1314","Y1259","Y","1259","1989",4,"30","mud_springs","adult","18","0.245833333","0.252777778","0.006944444","1","0","0","0"
"WO1318","WO","1318","W1404","W","1404","1989",4,"26","mud_springs","adult","12","0.28125","0.256944444","-0.024305556","3","0","0","1"
"WO787","WO","787","WG1582","WG","1582","1989",4,"14","mud_springs","adult","13","0.295833333","0.275","-0.020833333","1","0","0","1"
"WR1706","WR","1706","W1401","W","1401","1989",5,"05","mud_springs","adult","27","0.260416667","0.248611111","-0.011805556","3","0","0","0"
"WR1706","WR","1706","W1401","W","1401","1989",4,"26","mud_springs","adult","35","0.271527778","0.256944444","-0.014583333","1","0","0","0"
"WR1706","WR","1706","W1401","W","1401","1989",4,"30","mud_springs","adult","21","0.252777778","0.252777778","0","3","0","0","0"
"WR1706","WR","1706","W1401","W","1401","1989",5,"09","mud_springs","adult","17","0.270138889","0.246527778","-0.023611111","3","0","0","0"
"WR1719","WR","1719","WG1584","WG","1584","1989",4,"13","mud_springs","juven","31","0.307638889","0.275","-0.032638889","1","1","0",NA
"WR1719","WR","1719","WG1584","WG","1584","1989",4,"15","mud_springs","juven","0","0.271527778","0.274305556","0.002777778","3","1","0",NA
"WR1719","WR","1719","WG1584","WG","1584","1989",4,"14","mud_springs","juven","23","0.286805556","0.275","-0.011805556","3","1","0",NA
"WY1122","WY","1122","WO716","WO","716","1989",4,"30","mud_springs","adult","11","0.252777778","0.252777778","0","3","0","0","1"
"WY1122","WY","1122","WO716","WO","716","1989",4,"26","mud_springs","adult","36","0.275","0.256944444","-0.018055556","1","0","0","1"
"WY1122","WY","1122","WO716","WO","716","1989",4,"14","mud_springs","adult","16","0.299305556","0.275","-0.024305556","1","0","0","1"
"Y","Y",NA,"B235","B","235","1989",4,"13","sybille_springs","adult","19","0.271527778","0.275","0.003472222","3","0","0","3"
"Y","Y",NA,"G381","G","381","1989",5,"08","long_lake","adult","0","0.254166667","0.246527778","-0.007638889","3","0","0","0"
"Y","Y",NA,"G381","G","381","1989",4,"17","long_lake","adult","4","0.263888889","0.270833333","0.006944444","3","0","0","0"
"Y","Y",NA,"G381","G","381","1989",5,"04","long_lake","adult","5","0.257638889","0.249305556","-0.008333333","2","0","0","0"
"Y","Y",NA,"G381","G","381","1989",5,"07","long_lake","adult","0","0.265277778","0.247222222","-0.018055556","3","0","0","0"
"Y","Y",NA,"O59","O","59","1989",3,"28","sybille_springs","adult","32","0.2375","0.247222222","0.009722222","1","0","0","3"
"Y","Y",NA,"O59","O","59","1989",4,"01","sybille_springs","adult","34","0.322222222","0.245138889","-0.077083333","2","0","0","3"
"Y","Y",NA,"O77","O","77","1989",3,"24","north","adult","16","0.275694444","0.25","-0.025694444","0","0","0","3"
"Y","Y",NA,"O77","O","77","1989",4,"08","north","adult","37","0.272916667","0.277777778","0.004861111","1","0","0","3"
"Y","Y",NA,"P534","P","534","1989",4,"01","sybille_springs","adult","37","0.238888889","0.245138889","0.00625","1","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"13","sybille_springs","adult","33","0.266666667","0.275","0.008333333","1","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"15","sybille_springs","adult","32","0.2875","0.274305556","-0.013194444","1","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"16","sybille_springs","adult","30","0.251388889","0.272222222","0.020833333","1","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"18","sybille_springs","adult","29","0.254861111","0.269444444","0.014583333","2","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"22","sybille_springs","adult","25","0.272916667","0.263888889","-0.009027778","3","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"20","sybille_springs","adult","32","0.255555556","0.268055556","0.0125","1","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"15","sybille_springs","adult","30","0.265972222","0.274305556","0.008333333","1","0","0","3"
"Y","Y",NA,"R129","R","129","1989",4,"16","sybille_springs","adult","33","0.295138889","0.272222222","-0.022916667","1","0","0","3"
"Y1112","Y","1112","W1450","W","1450","1989",4,"30","mud_springs","adult","3","0.267361111","0.252777778","-0.014583333","3","0","0","0"
"Y1112","Y","1112","W1450","W","1450","1989",5,"05","mud_springs","adult","3","0.280555556","0.248611111","-0.031944444","3","0","0","0"
"Y1112","Y","1112","W1450","W","1450","1989",5,"09","mud_springs","adult","1","0.268055556","0.246527778","-0.021527778","3","0","0","0"
"Y1115","Y","1115","R879","R","879","1989",5,"07","north","adult","10","0.279166667","0.247222222","-0.031944444","0","1","0","0"
"Y1115","Y","1115","R879","R","879","1989",4,"06","north","adult","21","0.279861111","0.278472222","-0.001388889","1","1","0","0"
"Y1115","Y","1115","R879","R","879","1989",4,"08","north","adult","35","0.26875","0.277777778","0.009027778","1","1","0","0"
"Y1115","Y","1115","R879","R","879","1989",4,"06","north","adult","16","0.272222222","0.278472222","0.00625","3","1","0","0"
"Y1115","Y","1115","R879","R","879","1989",5,"02","north","adult","44","0.295833333","0.25","-0.045833333","1","1","0","0"
"Y1115","Y","1115","R879","R","879","1989",5,"02","north","adult","36","0.259027778","0.25","-0.009027778","1","1","0","0"
"Y1115","Y","1115","R879","R","879","1989",5,"04","north","adult","31","0.243055556","0.249305556","0.00625","1","1","0","0"
"Y1116","Y","1116","Y1118","Y","1118","1989",5,"08","long_lake","adult","30","0.243055556","0.246527778","0.003472222","3","0","0","0"
"Y1116","Y","1116","Y1118","Y","1118","1989",5,"03","long_lake","adult","32","0.25","0.249305556","-0.000694444","1","0","0","0"
"Y1116","Y","1116","Y1118","Y","1118","1989",4,"27","long_lake","adult","0","0.259027778","0.256944444","-0.002083333","3","0","0","0"
"Y1116","Y","1116","Y1118","Y","1118","1989",5,"02","long_lake","adult","0","0.246527778","0.25","0.003472222","3","0","0","0"
"Y1116","Y","1116","Y1118","Y","1118","1989",4,"03","long_lake","adult","17","0.288194444","0.279861111","-0.008333333","1","0","0","0"
"Y1155","Y","1155","B963","B","963","1989",3,"23","mud_springs","adult","6","0.291666667","0.253472222","-0.038194444","0","0","0","3"
"Y1155","Y","1155","B963","B","963","1989",4,"05","mud_springs","adult","23","0.317361111","0.279166667","-0.038194444","1","0","0","3"
"Y1155","Y","1155","B963","B","963","1989",3,"21","mud_springs","adult","15","0.288194444","0.257638889","-0.030555556","0","0","0","3"
"Y1167","Y","1167","G1031","G","1031","1989",4,"08","mud_springs","adult","29","0.288194444","0.277777778","-0.010416667","1","1","3","0"
"Y1167","Y","1167","G1031","G","1031","1989",4,"08","mud_springs","adult","29","0.26875","0.277777778","0.009027778","1","1","3","0"
"Y1167","Y","1167","G1031","G","1031","1989",4,"09","mud_springs","adult","6","0.290972222","0.277777778","-0.013194444","2","1","3","0"
"Y1167","Y","1167","G1031","G","1031","1989",4,"08","mud_springs","adult","30","0.278472222","0.277777778","-0.000694444","1","1","3","0"
"Y1167","Y","1167","G1031","G","1031","1989",4,"08","mud_springs","adult","37","0.274305556","0.277777778","0.003472222","1","1","3","0"
"Y1170","Y","1170","B960","B","960","1989",3,"24","north","adult","10","0.256944444","0.25","-0.006944444","0","0","0",NA
"Y1174","Y","1174","O750","O","750","1989",3,"29","mud_springs","adult","5","0.263888889","0.247222222","-0.016666667","3","0","0","3"
"Y1174","Y","1174","O750","O","750","1989",3,"29","mud_springs","adult","12","0.284722222","0.247222222","-0.0375","3","0","0","3"
"Y1174","Y","1174","O750","O","750","1989",3,"29","mud_springs","adult","9","0.276388889","0.247222222","-0.029166667","3","0","0","3"
"Y1174","Y","1174","O750","O","750","1989",4,"08","mud_springs","adult","24","0.288194444","0.277777778","-0.010416667","2","0","0","3"
"Y1241","Y","1241","Y1242","Y","1242","1989",4,"10","viewpoint","adult","0","0.288194444","0.277083333","-0.011111111","2","0","0","0"
"Y1241","Y","1241","Y1242","Y","1242","1989",4,"30","viewpoint","adult","6","0.238194444","0.252777778","0.014583333","0","0","0","0"
"Y1241","Y","1241","Y1242","Y","1242","1989",4,"30","viewpoint","adult","4","0.254861111","0.252777778","-0.002083333","0","0","0","0"
"Y1241","Y","1241","Y1242","Y","1242","1989",4,"30","viewpoint","adult","3","0.261805556","0.252777778","-0.009027778","0","0","0","0"
"Y1241","Y","1241","Y1242","Y","1242","1989",4,"05","viewpoint","adult","3","0.272222222","0.279166667","0.006944444","2","0","0","0"
"Y163","Y","163","R865","R","865","1989",4,"17","long_lake","adult","3","0.26875","0.270833333","0.002083333","3","0","0","0"
"Y163","Y","163","R865","R","865","1989",5,"04","long_lake","adult","19","0.261805556","0.249305556","-0.0125","3","0","0","0"
"b","b",NA,"p","p",NA,"1988",4,"11","cordingly",NA,"29","0.273611111","0.275","0.001388889","2","0",NA,NA
"B209","B","209","W410","W","410","1988",3,"27","north","adult","14","0.263194444","0.248611111","-0.014583333","0","0","3","3"
"B209","B","209","W410","W","410","1988",4,"16","north","adult","34","0.29375","0.270833333","-0.022916667","3","0","3","3"
"B228","B","228","B227","B","227","1988",4,"15","mule_creek","adult","22","0.259722222","0.272222222","0.0125","1","0","1","0"
"B228","B","228","B227","B","227","1988",4,"15","mule_creek","adult","28","0.272916667","0.272222222","-0.000694444","2","0","1","0"
"B228","B","228","B227","B","227","1988",4,"14","mule_creek","adult","33","0.258333333","0.272916667","0.014583333","1","0","1","0"
"B265","B","265","B264","B","264","1988",4,"29","cordingly","adult","0","0.25","0.254861111","0.004861111","0","0","1","1"
"B265","B","265","B264","B","264","1988",4,"16","cordingly","adult","30","0.265972222","0.270833333","0.004861111","3","0","1","1"
"B265","B","265","B264","B","264","1988",4,"16","cordingly","adult","22","0.303472222","0.270833333","-0.032638889","2","0","1","1"
"B265","B","265","B264","B","264","1988",4,"15","cordingly","adult","39","0.268055556","0.272222222","0.004166667","1","0","1","1"
"B285","B","285","B279","B","279","1988",4,"16","north","adult","0","0.300694444","0.270833333","-0.029861111","3","0","0","0"
"B285","B","285","B279","B","279","1988",4,"13","north","adult","1","0.295833333","0.274305556","-0.021527778","2","0","0","0"
"B285","B","285","B279","B","279","1988",4,"19","north","adult","3","0.30625","0.268055556","-0.038194444","3","0","0","0"
"B285","B","285","B279","B","279","1988",4,"10","north","adult","25","0.275694444","0.275","-0.000694444","1","0","0","0"
"B285","B","285","B279","B","279","1988",4,"05","north","adult","0","0.286805556","0.281944444","-0.004861111","0","0","0","0"
"B285","B","285","B279","B","279","1988",4,"17","north","adult","2","0.294444444","0.269444444","-0.025","0","0","0","0"
"B285","B","285","B279","B","279","1988",4,"07","north","adult","27","0.275694444","0.280555556","0.004861111","1","0","0","0"
"B908","B","908","Y1139","Y","1139","1988",4,"25","mule_creek","juven","0","0.285416667","0.258333333","-0.027083333","3","0",NA,NA
"B955","B","955","W640","W","640","1988",5,"13","mud_springs","adult","0","0.272916667","0.245833333","-0.027083333","0","0","0","0"
"B955","B","955","W640","W","640","1988",4,"18","mud_springs","adult","32","0.295138889","0.26875","-0.026388889","1","0","0","0"
"B955","B","955","W640","W","640","1988",4,"19","mud_springs","adult","23","0.283333333","0.268055556","-0.015277778","0","0","0","0"
"B955","B","955","W640","W","640","1988",4,"18","mud_springs","adult","28","0.300694444","0.26875","-0.031944444","1","0","0","0"
"B955","B","955","W640","W","640","1988",4,"19","mud_springs","adult","33","0.284722222","0.268055556","-0.016666667","1","0","0","0"
"B955","B","955","W640","W","640","1988",4,"28","mud_springs","adult","31","0.246527778","0.255555556","0.009027778","1","0","0","0"
"B987","B","987","B981","B","981","1988",5,"12","mud_springs","adult","0","0.286111111","0.245833333","-0.040277778","0","0",NA,NA
"B996","B","996","G1051","G","1051","1988",4,"26","long_lake","juven","15","0.280555556","0.256944444","-0.023611111","3","0",NA,NA
"G1029","G","1029","G1032","G","1032","1988",4,"20","red_post","adult","38","0.252777778","0.266666667","0.013888889","1","0","0","0"
"G1039","G","1039","B968","B","968","1988",4,"25","red_post","adult","35","0.239583333","0.258333333","0.01875","1","0","0","0"
"G1063","G","1063","O721","O","721","1988",4,"28","mud_springs","adult","26","0.261111111","0.255555556","-0.005555556","2","0","1","0"
"G1064","G","1064","B984","B","984","1988",5,"13","mud_springs","adult","0","0.238888889","0.245833333","0.006944444","0","0",NA,NA
"G1076","G","1076","R892","R","892","1988",5,"13","mud_springs","adult","1","0.272916667","0.245833333","-0.027083333","0","0","1","0"
"G1076","G","1076","R892","R","892","1988",5,"05","mud_springs","adult","0","0.243055556","0.25","0.006944444","0","0","1","0"
"G1076","G","1076","R892","R","892","1988",4,"30","mud_springs","adult","21","0.253472222","0.254861111","0.001388889","1","0","1","0"
"G301","G","301","G302","G","302","1988",3,"23","north","adult","8","0.28125","0.252777778","-0.028472222","0","0",NA,NA
"G301","G","301","G302","G","302","1988",4,"05","north","adult","3","0.286805556","0.281944444","-0.004861111","0","0",NA,NA
"G301","G","301","G302","G","302","1988",3,"25","north","adult","0","0.261805556","0.251388889","-0.010416667","0","0",NA,NA
"G301","G","301","G302","G","302","1988",3,"29","north","adult","5","0.279166667","0.246527778","-0.032638889","0","0",NA,NA
"G301","G","301","G302","G","302","1988",4,"01","north","adult","27","0.281944444","0.245833333","-0.036111111","0","0",NA,NA
"G301","G","301","G302","G","302","1988",3,"27","north","adult","24","0.254861111","0.248611111","-0.00625","0","0",NA,NA
