1989 strut frequency data,,,,,,,,,,,,,
,,,,,,,,,,,,,
MALARIA:,,,BREED,,DIST. TO HENS,,,,,,,,
with mal = 1,,,breed = 1,,0 = no hens on lek,,,,,,,,
without mal = 0,,,no breed = 0,,1 = 0 to 5 m,,,,,,,,
,,,,,2 = 5 to 10 m,,,,,,,,
,,,,,3 = > 10 m,,,,,,,,
,,,,,4 = unknown,,,,,,,,
,,,,,,STRUTS/,TIME,,TIME TO,DIST TO,,,
YEAR,LEK,L TAG,R TAG,AGE,DATE,5 MIN,STRUT,SUNRISE,SUNRISE,HENS,BREED,MALARIA,LICE
---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------
89,Mud Springs,G1029,G1032,adult,Mar 27,3,0.276388889,0.247916667,-0.028472222,3,0,0,
89,Mud Springs,G1064,B984,adult,Apr 26,1,0.253472222,0.256944444,0.003472222,0,0,0,
89,Mud Springs,G1064,B984,adult,Apr 30,4,0.281944444,0.252777778,-0.029166667,0,0,0,
89,Mud Springs,G1064,B984,adult,May 09,2,0.247222222,0.246527778,-0.000694444,3,0,0,
89,Mud Springs,G1067,W626,adult,Mar 21,4,0.299305556,0.257638889,-0.041666667,0,0,0,
89,Mud Springs,G1076,R892,adult,Mar 21,0,0.303472222,0.257638889,-0.045833333,0,0,0,
89,Mud Springs,G1076,R892,adult,May 09,22,0.242361111,0.246527778,0.004166667,1,0,0,
89,Mud Springs,G1076,R892,adult,Apr 01,2,0.302083333,0.245138889,-0.056944444,3,0,0,
89,Mud Springs,G1076,R892,adult,Mar 27,5,0.276388889,0.247916667,-0.028472222,3,0,0,
89,Mud Springs,G1076,R892,adult,Mar 29,11,0.276388889,0.247222222,-0.029166667,3,0,0,
89,Mud Springs,R113,R111,adult,Apr 30,3,0.281944444,0.252777778,-0.029166667,0,1,0,
89,Mud Springs,R113,R111,adult,Apr 26,1,0.259027778,0.256944444,-0.002083333,0,1,0,
89,Mud Springs,R113,R111,adult,Apr 12,26,0.278472222,0.275694444,-0.002777778,1,1,0,
89,Mud Springs,R113,R111,adult,Apr 13,31,0.278472222,0.275,-0.003472222,1,1,0,
89,Mud Springs,R113,R111,adult,Apr 16,29,0.261805556,0.272222222,0.010416667,1,1,0,
89,Mud Springs,R113,R111,adult,Apr 11,37,0.275,0.276388889,0.001388889,1,1,0,
89,Mud Springs,R113,R111,adult,Apr 01,0,0.286111111,0.245138889,-0.040972222,3,1,0,
89,Mud Springs,R113,R111,adult,Mar 29,3,0.263888889,0.247222222,-0.016666667,3,1,0,
89,Mud Springs,R113,R111,adult,Apr 03,3,0.328472222,0.279861111,-0.048611111,3,1,0,
89,Mud Springs,R113,R111,adult,Mar 29,0,0.260416667,0.247222222,-0.013194444,3,1,0,
89,Mud Springs,R116,W411,adult,Mar 22,7,0.279166667,0.256944444,-0.022222222,0,0,0,
89,Mud Springs,R1722,B1618,adult,Mar 23,2,0.270833333,0.253472222,-0.017361111,0,0,0,
89,Mud Springs,R845,B947,adult,May 01,0,0.240972222,0.25,0.009027778,0,0,0,
89,Mud Springs,R845,B947,adult,Apr 09,16,0.290972222,0.277777778,-0.013194444,2,0,0,
89,Mud Springs,R846,W675,juven,Apr 26,30,0.29375,0.256944444,-0.036805556,1,0,0,
89,Mud Springs,R846,W675,juven,Apr 30,39,0.244444444,0.252777778,0.008333333,2,0,0,
89,Mud Springs,R846,W675,juven,Apr 14,24,0.266666667,0.275,0.008333333,2,0,0,
89,Mud Springs,R846,W675,juven,May 06,34,0.258333333,0.247916667,-0.010416667,2,0,0,
89,Mud Springs,R846,W675,juven,May 05,19,0.265277778,0.248611111,-0.016666667,3,0,0,
89,Mud Springs,R860,Y1182,adult,May 01,5,0.251388889,0.25,-0.001388889,0,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 30,7,0.282638889,0.252777778,-0.029861111,0,1,0,
89,Mud Springs,R860,Y1182,adult,Mar 23,8,0.264583333,0.253472222,-0.011111111,0,1,0,
89,Mud Springs,R860,Y1182,adult,Mar 21,24,0.284722222,0.257638889,-0.027083333,0,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 26,0,0.243055556,0.256944444,0.013888889,0,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 16,33,0.298611111,0.272222222,-0.026388889,1,1,0,
