"regression of strut rate vs. distance to hens, time from sunrise",,,,,,,,,, ,,,,,,,
"year = all, no malaria vs. malaria, males of unknown malarial status not included",,,,,,,,,, ,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,STRUTS,TIME FROM,DIST. TO,,,predicted,,,struts,,resids,,,,,,
MALARIA,/5 MIN,SUNRISE,HENS,YEAR,BREED,struts,resids,,squared,struts,squared,resids,,,,,
---------,---------,---------,---------,---------,---------,---------,---------,,---------,---------,---------,---------,,,Regression Output:,,
0,16,0.001,0,87,1,23.01183319,-7.0118332,,256,16,49.16580482,-7.0118332,,,,,
0,3,0.000,3,87,1,12.4185,-9.41862,,9,3,88.7104027,-9.41862,,,,,
0,3,0.038,2,87,0,12.68649625,-9.6865762,,9,3,93.82975848,-9.6865762,,,,,
0,32,0.003,2,87,0,15.74566639,16.254254,,1024,32,264.2007731,16.254254,,,,,
0,2,0.008,3,87,1,11.68429917,-9.6844192,,4,2,93.78797524,-9.6844192,,,,,
0,0,0.057,3,87,0,7.401461011,-7.401581,,0,0,54.7834013,-7.401581,,,,,
0,41,0.018,0,87,0,21.54343149,19.456568,,1681,41,378.5580383,19.456568,,,,,
0,43,-0.023,0,87,1,25.15325232,17.846748,,1849,43,318.5064142,17.846748,,,,,
0,0,-0.008,1,87,0,20.29650083,-20.296541,,0,0,411.9495766,-20.296541,,,,,
0,22,0.008,0,87,0,22.46118257,-0.46118257,,484,22,0.212689363,-0.46118257,,,,,
0,31,-0.006,0,87,0,23.68485063,7.3151494,,961,31,53.51141074,7.3151494,,,,,
0,10,0.001,3,87,1,12.29613319,-2.2962532,,100,10,5.272778759,-2.2962532,,,,,
0,0,0.030,3,88,0,9.78761369,-9.7877337,,0,0,95.79973098,-9.7877337,,,,,
0,11,0.006,0,88,0,22.58354938,-11.583549,,121,11,134.1786074,-11.583549,,,,,
0,34,0.002,1,88,0,19.37874979,14.62121,,1156,34,213.7797819,14.62121,,,,,
0,17,0.019,2,88,0,14.27726476,2.7226553,,289,17,7.412851883,2.7226553,,,,,
0,31,0.001,0,88,0,23.01183319,7.9881668,,961,31,63.81080882,7.9881668,,,,,
0,27,-0.008,2,88,0,16.72460083,10.275319,,729,27,105.5821806,10.275319,,,,,
0,37,-0.013,1,88,0,20.66360125,16.336359,,1369,37,266.8766254,16.336359,,,,,
0,16,-0.011,0,88,0,24.11313443,-8.1131344,,256,16,65.82294979,-8.1131344,,,,,
0,0,-0.003,0,88,0,23.37893361,-23.378934,,0,0,546.574555,-23.378934,,,,,
0,41,0.002,1,88,1,19.37874979,21.62121,,1681,41,467.4767219,21.62121,,,,,
0,9,0.006,0,88,0,22.58354938,-13.583549,,81,9,184.5128034,-13.583549,,,,,
0,11,0.017,0,88,0,21.60461494,-10.604615,,121,11,112.4578593,-10.604615,,,,,
0,38,0.000,1,88,0,19.5623,18.43766,,1444,38,339.9473063,18.43766,,,,,
0,35,0.008,1,88,1,18.82809917,16.171861,,1225,35,261.5290882,16.171861,,,,,
0,0,0.034,2,88,0,12.99241324,-12.992493,,0,0,168.8048744,-12.992493,,,,,
0,15,0.006,3,88,0,11.86784938,3.1320306,,225,15,9.809615679,3.1320306,,,,,
0,0,0.013,0,88,0,21.97171539,-21.971715,,0,0,482.75626,-21.971715,,,,,
0,31,-0.003,1,88,1,19.86821701,11.131743,,961,31,123.9157022,11.131743,,,,,
0,33,0.019,1,88,1,17.84916476,15.150795,,1089,33,229.5465891,15.150795,,,,,
0,40,0.026,2,88,0,13.72661414,26.273306,,1600,40,690.2866082,26.273306,,,,,
0,20,0.023,1,88,0,17.54324768,2.4567123,,400,20,6.035435325,2.4567123,,,,,
0,8,-0.008,2,88,1,16.72460083,-8.7246808,,64,8,76.12005506,-8.7246808,,,,,
0,22,0.046,2,88,0,11.95229545,10.047625,,484,22,100.9547681,10.047625,,,,,
0,21,0.024,0,88,0,21.05396432,-0.053964306,,441,21,0.002912146,-0.053964306,,,,,
0,10,0.013,0,88,0,21.97171539,-11.971715,,100,10,143.32196,-11.971715,,,,,
0,14,0.010,3,88,0,11.56193236,2.4379476,,196,14,5.9435885,2.4379476,,,,,
0,45,0.014,1,88,1,18.33863193,26.661328,,2025,45,710.8264107,26.661328,,,,,
0,34,0.015,1,88,1,18.27744857,15.722511,,1156,34,247.1973521,15.722511,,,,,
0,29,0.018,2,88,1,14.39963149,14.600288,,841,29,213.1684097,14.600288,,,,,
0,29,0.001,3,88,0,12.29613319,16.703747,,841,29,279.0151638,16.703747,,,,,
0,19,0.017,2,88,0,14.5219983,4.4779217,,361,19,20.05178275,4.4779217,,,,,
0,6,-0.003,0,88,0,23.44011701,-17.440117,,36,6,304.157681,-17.440117,,,,,
0,27,-0.019,1,88,0,21.27543524,5.7245247,,729,27,32.77018304,5.7245247,,,,,
0,32,0.036,1,88,0,16.38076307,15.619197,,1024,32,243.9593149,15.619197,,,,,
0,14,0.011,0,88,0,22.15526557,-8.1552656,,196,14,66.50835701,-8.1552656,,,,,
0,32,0.022,0,88,1,21.17633113,10.823669,,1024,32,117.1518106,10.823669,,,,,
0,0,0.030,3,88,0,9.78761369,-9.7877337,,0,0,95.79973098,-9.7877337,,,,,
0,16,0.013,0,88,0,21.97171539,-5.9717153,,256,16,35.66138362,-5.9717153,,,,,
0,11,0.012,3,88,1,11.37838211,-0.37850215,,121,11,0.143263878,-0.37850215,,,,,
0,13,0.000,2,88,0,15.9904,-2.99048,,169,13,8.94297063,-2.99048,,,,,
0,3,-0.013,0,88,0,24.23550125,-21.235501,,9,3,450.9465027,-21.235501,,,,,
0,12,-0.015,0,88,0,24.41905143,-12.419051,,144,12,154.2328277,-12.419051,,,,,
0,2,0.010,2,88,0,15.07264893,-13.072729,,4,2,170.8962435,-13.072729,,,,,
0,24,0.000,0,88,0,23.1342,0.8658,,576,24,0.74960964,0.8658,,,,,
0,29,0.001,1,88,0,19.43993319,9.5600268,,841,29,91.39411242,9.5600268,,,,,
0,17,-0.008,0,88,0,23.80721743,-6.8072174,,289,17,46.33820873,-6.8072174,,,,,
0,43,0.017,1,88,0,18.0938983,24.906062,,1849,43,620.3119243,24.906062,,,,,
0,25,-0.002,1,88,0,19.74585021,5.2541098,,625,25,27.60566979,5.2541098,,,,,
0,27,-0.006,1,88,0,20.05176723,6.9481928,,729,27,48.27738319,6.9481928,,,,,
0,0,-0.015,0,88,1,24.48023488,-24.480235,,0,0,599.2819057,-24.480235,,,,,
0,8,0.011,0,88,1,22.15526557,-14.155266,,64,8,200.3715555,-14.155266,,,,,
0,0,-0.009,0,88,1,23.92958424,-23.929584,,0,0,572.6249904,-23.929584,,,,,
0,17,-0.003,1,88,0,19.86821701,-2.868257,,289,17,8.226898218,-2.868257,,,,,
0,22,-0.006,1,88,0,20.05176723,1.9481928,,484,22,3.795455186,1.9481928,,,,,
0,39,0.012,1,88,0,18.52218211,20.477778,,1521,39,419.3393918,20.477778,,,,,
0,6,0.008,3,88,0,11.68429917,-5.6844192,,36,6,32.31262164,-5.6844192,,,,,
0,3,-0.005,0,88,0,23.56248382,-20.562484,,9,3,422.8157483,-20.562484,,,,,
0,9,-0.009,0,88,1,23.92958424,-14.929584,,81,9,222.8924784,-14.929584,,,,,
0,0,0.034,3,88,0,9.420513244,-9.4206333,,0,0,88.74833177,-9.4206333,,,,,
0,1,0.038,3,88,1,9.053412886,-8.0535328,,1,1,64.85939056,-8.0535328,,,,,
0,36,-0.012,0,88,1,24.17431789,11.825682,,1296,36,139.8467548,11.825682,,,,,
0,14,-0.003,1,88,0,19.86821701,-5.868257,,196,14,34.43644022,-5.868257,,,,,
0,29,-0.024,3,88,0,14.49873568,14.501144,,841,29,210.2831773,14.501144,,,,,
0,32,0.006,1,88,0,19.01164938,12.988311,,1024,32,168.6962226,12.988311,,,,,
0,0,0.010,3,88,0,11.50074893,-11.500869,,0,0,132.2699878,-11.500869,,,,,
0,25,-0.001,1,88,0,19.6234834,5.3764766,,625,25,28.90650063,5.3764766,,,,,
0,14,0.028,0,88,0,20.68686387,-6.6868639,,196,14,44.71414882,-6.6868639,,,,,
0,2,0.042,2,88,0,12.25821244,-10.258292,,4,2,105.2325548,-10.258292,,,,,
0,26,-0.003,2,88,0,16.23513361,9.7647864,,676,26,95.35105344,9.7647864,,,,,
0,7,0.028,2,88,0,13.54306387,-6.5431439,,49,7,42.8127321,-6.5431439,,,,,
0,35,0.024,0,88,1,21.05396432,13.946036,,1225,35,194.4919201,13.946036,,,,,
0,28,-0.001,2,88,0,16.0515834,11.948337,,784,28,142.7627571,11.948337,,,,,
0,24,-0.018,0,88,0,24.72496851,-0.72496847,,576,24,0.525579282,-0.72496847,,,,,
0,16,-0.016,0,88,0,24.54141824,-8.5414183,,256,16,72.95582658,-8.5414183,,,,,
0,2,0.028,0,88,0,20.62568051,-18.62568,,4,2,346.9159555,-18.62568,,,,,
0,0,-0.008,0,88,0,23.80721743,-23.807217,,0,0,566.7835813,-23.807217,,,,,
0,8,0.013,0,88,0,22.03289875,-14.032899,,64,8,196.9222543,-14.032899,,,,,
0,3,0.002,0,88,0,22.95064979,-19.95065,,9,3,398.0284354,-19.95065,,,,,
0,18,-0.007,0,88,0,23.74603402,-5.746034,,324,18,33.01690673,-5.746034,,,,,
0,26,0.025,2,88,0,13.7877975,12.212122,,676,26,149.1359237,12.212122,,,,,
0,9,0.021,3,88,1,10.58299795,-1.5831179,,81,9,2.506262285,-1.5831179,,,,,
0,17,0.010,0,88,0,22.27763236,-5.2776324,,289,17,27.85340375,-5.2776324,,,,,
0,10,0.010,2,88,0,15.07264893,-5.072729,,100,10,25.73257951,-5.072729,,,,,
0,6,0.015,3,88,0,11.13364857,-5.1337685,,36,6,26.35557901,-5.1337685,,,,,
0,35,-0.004,0,88,1,23.50130042,11.4987,,1225,35,132.2201017,11.4987,,,,,
0,11,0.005,0,88,0,22.70591618,-11.705916,,121,11,137.0284694,-11.705916,,,,,
0,13,-0.001,0,88,0,23.25656681,-10.256567,,169,13,105.1971666,-10.256567,,,,,
0,31,-0.010,1,88,0,20.48005107,10.519909,,961,31,110.6684854,10.519909,,,,,
0,16,-0.001,3,88,0,12.4796834,3.5201966,,256,16,12.3917841,3.5201966,,,,,
0,37,0.000,1,88,1,19.5623,17.43766,,1369,37,304.0719863,17.43766,,,,,
0,8,-0.005,0,88,1,23.56248382,-15.562484,,64,8,242.1909083,-15.562484,,,,,
0,30,0.008,0,88,1,22.39999917,7.6000008,,900,30,57.76001216,7.6000008,,,,,
0,16,0.017,0,88,1,21.60461494,-5.6046149,,256,16,31.41170818,-5.6046149,,,,,
0,13,0.040,0,88,0,19.64674607,-6.646746,,169,13,44.17923239,-6.646746,,,,,
0,15,-0.010,0,88,0,23.99076764,-8.9907676,,225,15,80.83390204,-8.9907676,,,,,
0,18,0.009,0,88,0,22.33881576,-4.3388158,,324,18,18.82532255,-4.3388158,,,,,
0,3,0.038,2,88,0,12.68649625,-9.6865762,,9,3,93.82975848,-9.6865762,,,,,
0,40,0.003,1,88,1,19.25638299,20.743577,,1600,40,430.2959868,20.743577,,,,,
0,0,0.028,0,88,0,20.68686387,-20.686864,,0,0,427.9463422,-20.686864,,,,,
,,,,,,,12.30003559,sums,298222,10852,97679.44011,-250.0983992,,,,,
,,,,,,,-0.387149225,squares,,117765904,,62549.2093,,,,,
,,,,,,,646,averages,,16.79876161,,-0.387149225,,,,,
,,,,,,,,,646,,,,,,,,
,,,,,,,,,,,,,,,,,
1,11,0.023,3,89,1,10.39944768,0.60043229,,121,11,0.360518935,0.60043229,,,,,
1,34,0.012,2,89,0,14.95028211,19.049638,,1156,34,362.8887079,19.049638,,,,,
1,13,0.052,3,89,1,7.829744821,5.1701352,,169,13,26.73029799,5.1701352,,,,,
1,10,0.033,3,89,0,9.481696696,0.51818333,,100,10,0.268513963,0.51818333,,,,,
1,0,0.015,3,89,0,11.13364857,-11.133769,,0,0,123.9608121,-11.133769,,,,,
1,37,-0.004,1,89,1,19.92940042,17.07056,,1369,37,291.4040187,17.07056,,,,,
1,19,-0.001,2,89,1,16.11276681,2.8871532,,361,19,8.3356536,2.8871532,,,,,
1,14,0.001,3,89,1,12.3573166,1.6425634,,196,14,2.698014523,1.6425634,,,,,
1,27,0.038,1,89,1,16.25839625,10.741564,,729,27,115.3811972,10.741564,,,,,
1,31,0.010,1,89,1,18.64454893,12.355411,,961,31,152.656181,12.355411,,,,,
1,34,0.015,1,89,1,18.27744857,15.722511,,1156,34,247.1973521,15.722511,,,,,
1,7,0.000,3,89,0,12.4185,-5.41862,,49,7,29.3614427,-5.41862,,,,,
1,18,-0.015,0,89,1,24.41905143,-6.4190515,,324,18,41.20422216,-6.4190515,,,,,
1,24,0.047,0,89,0,19.03491199,4.965088,,576,24,24.65209885,4.965088,,,,,
1,12,0.010,1,89,0,18.64454893,-6.644589,,144,12,44.15056298,-6.644589,,,,,
1,19,0.019,3,89,0,10.76654813,8.2333319,,361,19,67.78775418,8.2333319,,,,,
1,34,-0.003,1,89,1,19.86821701,14.131743,,1156,34,199.7061602,14.131743,,,,,
1,2,0.018,0,89,0,21.54343149,-19.543432,,4,2,381.9457343,-19.543432,,,,,
1,36,0.026,1,89,0,17.29851414,18.701446,,1296,36,349.7440825,18.701446,,,,,
1,0,0.005,0,89,0,22.70591618,-22.705916,,0,0,515.5586214,-22.705916,,,,,
1,21,-0.013,2,89,0,17.09170125,3.9082188,,441,21,15.27417419,3.9082188,,,,,
1,1,0.017,0,89,1,21.60461494,-20.604615,,1,1,424.5501593,-20.604615,,,,,
1,0,0.057,2,89,1,10.97336101,-10.973441,,0,0,120.4164074,-10.973441,,,,,
1,26,0.025,1,89,1,17.3596975,8.6402625,,676,26,74.65413607,8.6402625,,,,,
1,11,0.003,3,89,0,12.17376639,-1.1738864,,121,11,1.37800928,-1.1738864,,,,,
1,11,0.020,0,89,0,21.35988131,-10.359881,,121,11,107.3271343,-10.359881,,,,,
1,0,0.015,0,90,0,21.78816512,-21.788165,,0,0,474.7241341,-21.788165,,,,,
1,2,-0.012,3,90,0,13.45861789,-11.458738,,4,2,131.3026766,-11.458738,,,,,
1,28,0.028,2,90,0,13.54306387,14.456856,,784,28,209.0006854,14.456856,,,,,
1,4,0.025,0,90,0,20.9315975,-16.931597,,16,4,286.678977,-16.931597,,,,,
1,0,0.013,0,90,0,21.97171539,-21.971715,,0,0,482.75626,-21.971715,,,,,
1,9,0.020,3,90,0,10.64418131,-1.6443013,,81,9,2.703726765,-1.6443013,,,,,
1,0,-0.001,3,90,0,12.4796834,-12.479803,,0,0,155.7454829,-12.479803,,,,,
1,27,0.013,2,90,0,14.88909875,12.110821,,729,27,146.6719853,12.110821,,,,,
1,8,0.010,3,90,0,11.56193236,-3.5620524,,64,8,12.6882173,-3.5620524,,,,,
1,3,0.001,3,90,0,12.29613319,-9.2962532,,9,3,86.42032356,-9.2962532,,,,,
1,20,0.006,2,90,0,15.50093277,4.4989872,,400,20,20.24088583,4.4989872,,,,,
1,0,0.003,3,90,0,12.11258299,-12.112703,,0,0,146.717574,-12.112703,,,,,
1,4,0.029,3,90,0,9.848797054,-5.8489171,,16,4,34.20983124,-5.8489171,,,,,
1,26,0.019,3,90,0,10.70536476,15.294515,,676,26,233.9221891,15.294515,,,,,
1,26,-0.001,2,90,0,16.11276681,9.8871532,,676,26,97.7557984,9.8871532,,,,,
1,0,0.006,3,90,0,11.86784938,-11.867969,,0,0,140.8486882,-11.867969,,,,,
1,32,0.015,2,90,0,14.70554857,17.294371,,1024,32,299.0952683,17.294371,,,,,
1,0,0.053,3,90,0,7.768561369,-7.7686814,,0,0,60.35241069,-7.7686814,,,,,
1,22,0.011,3,90,0,11.43956557,10.560314,,484,22,111.5202318,10.560314,,,,,
1,24,0.033,3,90,0,9.54288006,14.457,,576,24,209.004849,14.457,,,,,
1,29,0.055,2,90,0,11.15691119,17.843009,,841,29,318.3729702,17.843009,,,,,
1,11,0.025,3,90,0,10.2158975,0.7839825,,121,11,0.61462856,0.7839825,,,,,
1,26,0.021,2,90,0,14.15489795,11.845022,,676,26,140.3045462,11.845022,,,,,
1,19,0.053,0,90,0,18.42307801,0.57692201,,361,19,0.332839006,0.57692201,,,,,
1,25,0.010,2,90,0,15.07264893,9.927271,,625,25,98.55070951,9.927271,,,,,
1,14,0.028,0,90,0,20.68686387,-6.6868639,,196,14,44.71414882,-6.6868639,,,,,
1,0,0.058,3,90,0,7.279094196,-7.2792142,,0,0,52.98695937,-7.2792142,,,,,
1,25,0.028,2,90,0,13.54306387,11.456856,,625,25,131.2595494,11.456856,,,,,
1,40,0.023,1,90,0,17.54324768,22.456712,,1600,40,504.3039139,22.456712,,,,,
1,26,0.051,1,90,0,15.09591164,10.904048,,676,26,118.8982628,10.904048,,,,,
1,29,0.006,1,90,0,19.07283277,9.9271272,,841,29,98.54785444,9.9271272,,,,,
1,18,0.061,0,90,0,17.75006057,0.24993944,,324,18,0.062469724,0.24993944,,,,,
1,0,0.051,3,90,0,7.952111636,-7.9522316,,0,0,63.23798742,-7.9522316,,,,,
1,0,0.023,0,90,0,21.11514768,-21.115148,,0,0,445.8494751,-21.115148,,,,,
1,12,0.019,3,90,0,10.70536476,1.2945153,,144,12,1.675769862,1.2945153,,,,,
1,13,0.014,2,90,0,14.76673193,-1.7668119,,169,13,3.12162429,-1.7668119,,,,,
1,0,0.009,0,90,0,22.33881576,-22.338816,,0,0,499.0227003,-22.338816,,,,,
1,31,0.027,1,90,0,17.17614732,13.823813,,961,31,191.0978059,13.823813,,,,,
1,0,0.034,3,89,0,9.420513244,-9.4206333,,0,0,88.74833177,-9.4206333,,,,,
1,8,0.012,0,90,0,22.09408211,-14.094082,,64,8,198.6431474,-14.094082,,,,,
1,0,0.016,3,90,1,11.01128176,-11.011402,,0,0,121.250974,-11.011402,,,,,
1,0,0.049,3,90,1,8.135661815,-8.1357818,,0,0,66.1909455,-8.1357818,,,,,
1,14,0.006,1,90,0,19.01164938,-5.0116894,,196,14,25.11703064,-5.0116894,,,,,
1,20,0.028,3,90,0,9.971163869,10.028716,,400,20,100.5751446,10.028716,,,,,
1,0,-0.008,3,90,0,13.09151743,-13.091637,,0,0,171.3909593,-13.091637,,,,,
1,1,0.042,3,90,0,8.747495804,-7.7476158,,1,1,60.02555058,-7.7476158,,,,,
1,10,0.049,2,90,0,11.70756182,-1.7076418,,100,10,2.916040517,-1.7076418,,,,,
1,0,0.001,3,90,0,12.29613319,-12.296253,,0,0,151.1978378,-12.296253,,,,,
1,17,-0.006,1,90,0,20.11295063,-3.1129906,,289,17,9.690710476,-3.1129906,,,,,
1,19,0.060,1,90,0,14.23934393,4.760616,,361,19,22.6634647,4.760616,,,,,
1,0,0.051,3,90,1,7.890928185,-7.8910482,,0,0,62.26864169,-7.8910482,,,,,
1,20,0.031,1,90,0,16.87023024,3.1297297,,400,20,9.795207995,3.1297297,,,,,
1,29,0.005,2,90,0,15.56211618,13.437804,,841,29,180.5745763,13.437804,,,,,
1,0,-0.003,3,90,1,12.72441701,-12.724537,,0,0,161.9138419,-12.724537,,,,,
1,36,0.033,2,90,0,13.0535967,22.946323,,1296,36,526.5337392,22.946323,,,,,
1,0,0.019,0,90,0,21.42106476,-21.421065,,0,0,458.8620257,-21.421065,,,,,
1,17,0.018,1,90,1,17.97153149,-0.97157153,,289,17,0.943951238,-0.97157153,,,,,
1,11,0.033,3,90,0,9.481696696,1.5181833,,121,11,2.304880532,1.5181833,,,,,
1,0,-0.003,3,90,0,12.72441701,-12.724537,,0,0,161.9138419,-12.724537,,,,,
1,0,0.015,3,90,0,11.13364857,-11.133769,,0,0,123.9608121,-11.133769,,,,,
1,0,-0.011,3,90,0,13.39743443,-13.397554,,0,0,179.4944532,-13.397554,,,,,
1,21,0.024,3,90,0,10.27708086,10.722799,,441,21,114.9784184,10.722799,,,,,
1,37,0.013,1,90,0,18.46099875,18.538961,,1369,37,343.693075,18.538961,,,,,
1,3,0.032,3,90,0,9.604063511,-6.6041835,,9,3,43.6152397,-6.6041835,,,,,
1,40,0.019,1,90,0,17.84916476,22.150795,,1600,40,490.6577191,22.150795,,,,,
1,36,0.017,1,90,0,18.03271494,17.967245,,1296,36,322.8218929,17.967245,,,,,
1,47,0.023,1,90,0,17.54324768,29.456712,,2209,47,867.6978819,29.456712,,,,,
1,0,0.043,0,90,0,19.34082899,-19.340829,,0,0,374.0676664,-19.340829,,,,,
1,29,0.026,3,90,0,10.09353068,18.906349,,841,29,357.4500325,18.906349,,,,,
1,2,0.013,3,90,0,11.25601539,-9.2561353,,4,2,85.67604069,-9.2561353,,,,,
1,1,0.043,3,90,0,8.625128989,-7.625249,,1,1,58.14442231,-7.625249,,,,,
1,11,-0.007,1,90,0,20.17413402,-9.174174,,121,11,84.16546858,-9.174174,,,,,
1,20,0.024,2,90,0,13.84898086,6.1509391,,400,20,37.83405181,6.1509391,,,,,
1,27,0.006,2,90,0,15.50093277,11.498987,,729,27,132.226702,11.498987,,,,,
1,19,0.027,1,90,0,17.17614732,1.8238127,,361,19,3.326292765,1.8238127,,,,,
1,8,0.049,3,90,0,8.074478364,-0.074598403,,64,8,0.005564922,-0.074598403,,,,,
1,32,0.035,1,90,0,16.50312988,15.49683,,1024,32,240.15174,15.49683,,,,,
1,19,0.000,3,89,0,12.4185,6.58138,,361,19,43.3145627,6.58138,,,,,
1,0,-0.013,3,88,1,13.51980125,-13.519921,,0,0,182.7882638,-13.519921,,,,,
1,24,0.013,2,89,0,14.82791539,9.1720047,,576,24,84.12567022,9.1720047,,,,,
1,36,-0.013,0,88,0,24.23550125,11.764499,,1296,36,138.4034367,11.764499,,,,,
1,20,0.015,1,88,0,18.27744857,1.7225115,,400,20,2.967045868,1.7225115,,,,,
1,35,-0.019,3,88,0,14.13163524,20.868245,,1225,35,435.4836494,20.868245,,,,,
1,19,-0.016,0,88,0,24.54141824,-5.5414183,,361,19,30.70731678,-5.5414183,,,,,
1,10,-0.014,0,88,0,24.35786807,-14.357868,,100,10,206.1483735,-14.357868,,,,,
1,30,0.022,0,88,0,21.17633113,8.8236689,,900,30,77.85713286,8.8236689,,,,,
1,38,0.033,1,88,0,16.6254967,21.374463,,1444,38,456.8676685,21.374463,,,,,
1,0,0.002,0,88,1,22.95064979,-22.95065,,0,0,526.7323354,-22.95065,,,,,
1,15,-0.012,0,88,0,24.17431789,-9.1743178,,225,15,84.1681071,-9.1743178,,,,,
1,31,-0.002,2,88,0,16.17395021,14.82597,,961,31,219.8093864,14.82597,,,,,
1,30,0.001,0,88,1,23.01183319,6.9881668,,900,30,48.83447522,6.9881668,,,,,
1,18,-0.011,1,88,0,20.54123443,-2.5412744,,324,18,6.458075576,-2.5412744,,,,,
1,38,0.019,0,88,0,21.42106476,16.578935,,1444,38,274.8610857,16.578935,,,,,
1,37,0.008,1,88,0,18.88928257,18.110677,,1369,37,327.9966214,18.110677,,,,,
1,4,0.023,2,88,0,13.97134768,-9.9714277,,16,4,99.42937038,-9.9714277,,,,,
1,22,-0.013,0,88,0,24.23550125,-2.2355012,,484,22,4.997465615,-2.2355012,,,,,
1,0,0.002,0,88,0,22.95064979,-22.95065,,0,0,526.7323354,-22.95065,,,,,
1,37,0.026,1,88,0,17.29851414,19.701446,,1369,37,388.1469745,19.701446,,,,,
1,24,0.010,2,88,0,15.07264893,8.927271,,576,24,79.69616751,8.927271,,,,,
1,11,0.001,0,88,1,23.01183319,-12.011833,,121,11,144.284132,-12.011833,,,,,
1,5,-0.002,2,88,0,16.17395021,-11.17403,,25,5,124.8589464,-11.17403,,,,,
1,38,0.027,1,88,1,17.17614732,20.823813,,1444,38,433.6311879,20.823813,,,,,
1,25,0.006,2,88,0,15.43974938,9.5601706,,625,25,91.3968619,9.5601706,,,,,
1,33,0.001,0,88,0,23.0730166,9.9269834,,1089,33,98.54499942,9.9269834,,,,,
1,36,0.008,1,88,1,18.88928257,17.110677,,1296,36,292.7752674,17.110677,,,,,
1,0,0.038,0,88,0,19.83029625,-19.830296,,0,0,393.2406394,-19.830296,,,,,
1,31,0.006,0,88,1,22.64473277,8.3552672,,961,31,69.81048998,8.3552672,,,,,
1,29,0.001,1,88,0,19.43993319,9.5600268,,841,29,91.39411242,9.5600268,,,,,
1,32,-0.007,0,88,1,23.74603402,8.253966,,1024,32,68.12795473,8.253966,,,,,
1,18,0.017,0,88,1,21.60461494,-3.6046149,,324,18,12.99324858,-3.6046149,,,,,
1,34,-0.016,0,88,1,24.54141824,9.4585817,,1156,34,89.46476778,9.4585817,,,,,
1,25,0.015,0,88,0,21.84934857,3.1506515,,625,25,9.926604874,3.1506515,,,,,
1,25,0.001,0,88,1,23.0730166,1.9269834,,625,25,3.713265024,1.9269834,,,,,
1,36,-0.010,1,88,1,20.41886764,15.581092,,1296,36,242.7704279,15.581092,,,,,
1,16,-0.008,2,88,0,16.72460083,-0.72468083,,256,16,0.525162305,-0.72468083,,,,,
1,43,-0.006,1,88,1,20.05176723,22.948193,,1849,43,526.619562,22.948193,,,,,
1,30,-0.007,0,88,1,23.74603402,6.253966,,900,30,39.11209073,6.253966,,,,,
1,13,-0.026,2,88,0,18.31536932,-5.3154493,,169,13,28.25400126,-5.3154493,,,,,
1,30,0.014,1,88,0,18.33863193,11.661328,,900,30,135.9865707,11.661328,,,,,
1,42,-0.024,3,88,1,14.49873568,27.501144,,1764,42,756.3129213,27.501144,,,,,
1,22,-0.013,0,88,1,24.23550125,-2.2355012,,484,22,4.997465615,-2.2355012,,,,,
1,5,0.013,2,88,0,14.88909875,-9.8891787,,25,5,97.79585536,-9.8891787,,,,,
1,22,-0.013,0,88,0,24.23550125,-2.2355012,,484,22,4.997465615,-2.2355012,,,,,
1,23,0.018,2,88,0,14.39963149,8.6002885,,529,23,73.96496228,8.6002885,,,,,
1,25,-0.002,2,87,0,16.17395021,8.8259698,,625,25,77.89774291,8.8259698,,,,,
1,17,-0.004,0,87,0,23.50130042,-6.5013004,,289,17,42.26690689,-6.5013004,,,,,
1,25,0.004,1,87,0,19.19519958,5.8047604,,625,25,33.6952433,5.8047604,,,,,
1,11,0.006,1,87,0,19.01164938,-8.0116894,,121,11,64.18716704,-8.0116894,,,,,
1,0,0.017,3,87,0,10.9500983,-10.950218,,0,0,119.9072742,-10.950218,,,,,
1,18,-0.014,0,88,0,24.35786807,-6.3578681,,324,18,40.42248678,-6.3578681,,,,,
1,35,-0.010,1,88,0,20.48005107,14.519909,,1225,35,210.8277574,14.519909,,,,,
1,0,0.007,3,87,0,11.80666598,-11.806786,,0,0,139.4001956,-11.806786,,,,,
1,33,-0.028,0,87,0,25.64271949,7.3572805,,1089,33,54.12957636,7.3572805,,,,,
1,0,0.008,3,88,0,11.68429917,-11.684419,,0,0,136.5256474,-11.684419,,,,,
1,35,0.015,0,88,0,21.84934857,13.150651,,1225,35,172.9396217,13.150651,,,,,
1,19,0.002,2,88,0,15.80684979,3.1930702,,361,19,10.1956973,3.1930702,,,,,
1,12,0.053,3,88,0,7.768561369,4.2313186,,144,12,17.90405709,4.2313186,,,,,
1,22,-0.010,2,88,1,16.84696764,5.1529524,,484,22,26.55291844,5.1529524,,,,,
1,0,0.006,2,88,0,15.43974938,-15.439829,,0,0,238.3883195,-15.439829,,,,,
1,2,0.031,3,88,0,9.726430239,-7.7265503,,4,2,59.69957954,-7.7265503,,,,,
1,7,-0.015,0,87,0,24.48023488,-17.480235,,49,7,305.5586157,-17.480235,,,,,
1,6,0.011,0,88,0,22.15526557,-16.155266,,36,6,260.9926195,-16.155266,,,,,
1,29,0.024,0,87,0,20.99278086,8.0072191,,841,29,64.11555772,8.0072191,,,,,
1,38,-0.004,1,88,0,19.92940042,18.07056,,1444,38,326.5451387,18.07056,,,,,
