"left_tag_code","left_tag_colour","left_tag_number","right_tag_code","right_tag_colour","right_tag_number","year","month","day","lek_name","age","struts_5_min","time_strut","sunrise","time_to_sunrise","dist_to_hens","breed","malaria","lice"
"Y1155","yellow","1155","B963","blue","963","1988",4,"14","mud_springs","adult","22","0.278472222","0.272916667","-0.005555556","2","no","yes","no"
"Y1155","yellow","1155","B963","blue","963","1988",4,"19","mud_springs","adult","36","0.2625","0.268055556","0.005555556","1","yes","yes","no"
"Y1167","yellow","1167","G1031","green","1031","1988",4,"28","mud_springs","adult","9","0.275694444","0.255555556","-0.020138889","3","no","no","no"
"Y1167","yellow","1167","G1031","green","1031","1988",4,"17","mud_springs","adult","16","0.277083333","0.269444444","-0.007638889","2","no","no","no"
"Y1175","yellow","1175","Y1176","yellow","1176","1988",4,"19","mud_springs","adult","22","0.266666667","0.274305556","0.007638889","1","no","no","yes"
"Y1175","yellow","1175","Y1176","yellow","1176","1988",4,"12","mud_springs","adult","0","0.319444444","0.274305556","-0.045138889","3","no","no","yes"
"Y1175","yellow","1175","Y1176","yellow","1176","1988",4,"17","mud_springs","adult","15","0.284027778","0.269444444","-0.014583333","3","no","no","yes"
"Y1179","yellow","1179","B952","blue","952","1988",4,"20","red_post","adult","27","0.258333333","0.266666667","0.008333333","3","no","yes","yes"
"B201","blue","201","B202","blue","202","1987",4,"22","north","adult","1","0.263194444","0.259027778","0.004166667","1","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"16","north","adult","4","0.259722222","0.267361111","-0.007638889","3","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"17","north","adult","16","0.295138889","0.265277778","0.029861111","2","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"10","north","adult","25","0.315277778","0.276388889","0.038888889","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"17","north","adult","27","0.259027778","0.265277778","-0.00625","1","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"14","north","adult","3","0.270138889","0.270833333","-0.000694444","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"11","north","adult","27","0.290972222","0.275","0.015972222","1","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"03","north","adult","6","0.272222222","0.241666667","0.030555556","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"15","north","adult","27","0.286805556","0.268055556","0.01875","1","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"13","north","adult","20","0.284722222","0.272916667","0.011805556","1","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"18","north","adult","32","0.264583333","0.263888889","0.000694444","1","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"09","north","adult","7","0.279861111","0.276388889","0.003472222","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"08","north","adult","10","0.322916667","0.278472222","0.044444444","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"05","north","adult","9","0.276388889","0.283333333","-0.006944444","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"03","north","adult","13","0.260416667","0.241666667","0.01875","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",3,"31","north","adult","11","0.266666667","0.245138889","0.021527778","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"19","north","adult","32","0.267361111","0.263194444","0.004166667","1","no","no","yes"
"B201","blue","201","B202","blue","202","1987",4,"03","north","adult","4","0.284722222","0.241666667","0.043055556","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",3,"31","north","adult","5","0.245138889","0.245138889","0","4","no","no","yes"
"B201","blue","201","B202","blue","202","1987",3,"31","north","adult","13","0.284722222","0.245138889","0.039583333","4","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"16","long_lake","adult","6","0.269444444","0.267361111","0.002083333","2","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"01","long_lake","adult","0","0.278472222","0.24375","0.034722222","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"30","long_lake","adult","0","0.24375","0.252777778","-0.009027778","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",5,"03","long_lake","adult","23","0.245833333","0.250694444","-0.004861111","1","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"19","long_lake","adult","0","0.295138889","0.263194444","0.031944444","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"01","long_lake","adult","1","0.29375","0.24375","0.05","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"01","long_lake","adult","0","0.234722222","0.24375","-0.009027778","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"26","long_lake","adult","34","0.247916667","0.255555556","-0.007638889","1","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"19","long_lake","adult","32","0.26875","0.263194444","0.005555556","1","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"03","long_lake","adult","11","0.283333333","0.241666667","0.041666667","4","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"28","long_lake","adult","0","0.270833333","0.253472222","0.017361111","4","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"03","long_lake","adult","26","0.269444444","0.241666667","0.027777778","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"28","long_lake","adult","1","0.284722222","0.253472222","0.03125","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"03","long_lake","adult","17","0.247222222","0.241666667","0.005555556","0","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"28","long_lake","adult","2","0.254861111","0.253472222","0.001388889","4","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"13","long_lake","adult","0","0.279861111","0.272916667","0.006944444","4","no","no","yes"
"B205","blue","205","W405","white","405","1987",4,"29","long_lake","adult","0","0.234722222","0.252777778","-0.018055556","3","no","no","yes"
"B217","blue","217","G312","green","312","1987",4,"22","broken_wing","adult","0","0.246527778","0.259027778","-0.0125","4","no","no","no"
"B217","blue","217","G312","green","312","1987",4,"24","broken_wing","adult","13","0.241666667","0.257638889","-0.015972222","4","no","no","no"
"B217","blue","217","G312","green","312","1987",4,"09","broken_wing","adult","16","0.30625","0.276388889","0.029861111","4","no","no","no"
"B217","blue","217","G312","green","312","1987",4,"17","broken_wing","adult","43","0.258333333","0.265277778","-0.006944444","1","no","no","no"
"B217","blue","217","G312","green","312","1987",4,"10","broken_wing","adult","31","0.270138889","0.276388889","-0.00625","1","no","no","no"
"B217","blue","217","G312","green","312","1987",4,"24","broken_wing","adult","10","0.275","0.257638889","0.017361111","0","no","no","no"
"B225","blue","225","P513",NA,"513","1987",4,"13","mud_springs","adult","33","0.297916667","0.272916667","0.025","1","no","no","yes"
"B225","blue","225","P513",NA,"513","1987",4,"27","mud_springs","adult","3","0.267361111","0.254861111","0.0125","4","no","no","yes"
"B225","blue","225","P513",NA,"513","1987",4,"16","mud_springs","adult","23","0.270138889","0.267361111","0.002777778","1","no","no","yes"
"B225","blue","225","P513",NA,"513","1987",4,"16","mud_springs","adult","41","0.297916667","0.267361111","0.030555556","1","no","no","yes"
"B251","blue","251","W479","white","479","1987",4,"13","north","juv","0","0.297916667","0.272916667","0.025","3","no",NA,NA
"B257","blue","257","R180","red","180","1987",5,"03","long_lake","adult","1","0.25625","0.250694444","0.005555556","3","no","yes","no"
"B257","blue","257","R180","red","180","1987",4,"29","long_lake","adult","12","0.244444444","0.252777778","-0.008333333","3","no","yes","no"
"B258","blue","258","W489","white","489","1987",4,"25","mud_springs","adult","1","0.297222222","0.25625","0.040972222","0","no",NA,NA
"B271","blue","271","P571",NA,"571","1987",4,"17","windmill_dam","adult","30","0.245138889","0.265277778","-0.020138889","3","no","yes","yes"
"B271","blue","271","P571",NA,"571","1987",4,"11","windmill_dam","adult","27","0.291666667","0.275","0.016666667","4","no","yes","yes"
"B274","blue","274","P566",NA,"566","1987",4,"16","long_lake","adult","17","0.263194444","0.267361111","-0.004166667","1","no","yes","no"
"G302","green","302","G301","green","301","1987",3,"31","north","adult","31","0.258333333","0.245138889","0.013194444","4","no","no","yes"
"G302","green","302","G301","green","301","1987",3,"31","north","adult","8","0.273611111","0.245138889","0.028472222","4","no","no","yes"
"G302","green","302","G301","green","301","1987",4,"22","north","adult","20","0.259722222","0.259027778","0.000694444","2","no","no","yes"
"G302","green","302","G301","green","301","1987",3,"31","north","adult","32","0.238888889","0.245138889","-0.00625","4","no","no","yes"
"G302","green","302","G310","green","310","1987",4,"09","north","adult","16","0.352777778","0.276388889","0.076388889","4","no",NA,NA
"G303","green","303","O5","orange","5","1987",4,"19","long_lake","adult","42","0.2625","0.263194444","-0.000694444","1","yes","no","no"
"G303","green","303","O5","orange","5","1987",4,"03","long_lake","adult","14","0.241666667","0.241666667","0","0","yes","no","no"
"G303","green","303","O5","orange","5","1987",4,"30","long_lake","adult","0","0.250694444","0.252777778","-0.002083333","0","yes","no","no"
"G303","green","303","O5","orange","5","1987",4,"05","long_lake","adult","7","0.286805556","0.283333333","0.003472222","4","no","no","no"
"G303","green","303","O5","orange","5","1987",4,"01","long_lake","adult","20","0.289583333","0.24375","0.045833333","0","yes","no","no"
"G303","green","303","O5","orange","5","1987",4,"01","long_lake","adult","24","0.254861111","0.24375","0.011111111","0","yes","no","no"
"G303","green","303","O5","orange","5","1987",4,"16","long_lake","adult","30","0.284027778","0.267361111","0.016666667","1","yes","no","no"
"G303","green","303","O5","orange","5","1987",4,"01","long_lake","adult","22","0.270138889","0.24375","0.026388889","0","yes","no","no"
"G314","green","314","G315","green","315","1987",4,"17","broken_wing","adult","32","0.275694444","0.265277778","0.010416667","1","no",NA,NA
"G314","green","314","G315","green","315","1987",4,"16","broken_wing","adult","13","0.257638889","0.267361111","-0.009722222","1","no",NA,NA
"G320","green","320","P519",NA,"519","1987",4,"22","broken_wing","adult","0","0.250694444","0.259027778","-0.008333333","4","no","no","no"
"G320","green","320","P519",NA,"519","1987",4,"09","broken_wing","adult","27","0.28125","0.276388889","0.004861111","4","no","no","no"
"G320","green","320","P519",NA,"519","1987",4,"09","broken_wing","adult","18","0.297222222","0.276388889","0.020833333","4","no","no","no"
"G320","green","320","P519",NA,"519","1987",4,"10","broken_wing","adult","11","0.281944444","0.276388889","0.005555556","4","no","no","no"
"G320","green","320","P519",NA,"519","1987",4,"24","broken_wing","adult","21","0.25","0.257638889","-0.007638889","1","no","no","no"
"G321","green","321","W421","white","421","1987",4,"26","long_lake","juv","0","0.291666667","0.255555556","0.036111111","2","no",NA,NA
"G321","green","321","W421","white","421","1987",4,"08","long_lake","juv","2","0.280555556","0.278472222","0.002083333","4","no",NA,NA
"G321","green","321","W421","white","421","1987",4,"08","long_lake","juv","0","0.267361111","0.278472222","-0.011111111","4","no",NA,NA
"G343","green","343","P591",NA,"591","1987",4,"19","sybille_springs","adult","33","0.251388889","0.263194444","-0.011805556","1","no","yes","no"
"G348","green","348","W415","white","415","1987",4,"16","broken_wing","adult","0","0.251388889","0.267361111","-0.015972222","2","no","no","yes"
"G350","green","350","B300","blue","300","1987",4,"13","mud_springs","adult","15","0.28125","0.272916667","0.008333333","4","no",NA,NA
"G389","green","389","R183","red","183","1987",4,"19","long_lake","adult","8","0.277083333","0.263194444","0.013888889","1","yes","no","no"
"G391","green","391","O33","orange","33","1987",4,"13","mud_springs","adult","1","0.263888889","0.272916667","-0.009027778","4","no","no","no"
"G391","green","391","O33","orange","33","1987",4,"16","mud_springs","adult","36","0.261805556","0.267361111","-0.005555556","1","no","no","no"
"G391","green","391","O33","orange","33","1987",4,"13","mud_springs","adult","32","0.288888889","0.272916667","0.015972222","2","no","no","no"
"G391","green","391","O33","orange","33","1987",4,"13","mud_springs","adult","11","0.3125","0.272916667","0.039583333","4","no","no","no"
"G393","green","393","P562",NA,"562","1987",4,"19","long_lake","adult","0","0.284027778","0.263194444","0.020833333","0","no",NA,NA
"G396","green","396","G392","green","392","1987",4,"21","cordingly","adult","0","0.252083333","0.260416667","-0.008333333","3","no","no","yes"
"G396","green","396","G392","green","392","1987",4,"21","cordingly","adult","0","0.267361111","0.260416667","0.006944444","3","no","no","yes"
"G396","green","396","G392","green","392","1987",4,"12","cordingly","adult","32","0.286805556","0.274305556","0.0125","1","no","no","yes"
"o",NA,NA,"p",NA,NA,"1987",4,"12","cordingly",NA,"28","0.286805556","0.274305556","0.0125","1","no",NA,NA
"o",NA,NA,"p",NA,NA,"1987",4,"12","cordingly",NA,"22","0.280555556","0.274305556","0.00625","1","no",NA,NA
"o",NA,NA,"r",NA,NA,"1987",4,"24","broken_wing","juv","5","0.26875","0.257638889","0.011111111","0","no",NA,NA
"O13","orange","13","B298","blue","298","1987",4,"13","mud_springs","adult","22","0.278472222","0.272916667","0.005555556","3","no","no","yes"
"O16","orange","16","B214","blue","214","1987",4,"28","long_lake","adult","6","0.277777778","0.253472222","0.024305556","4","no","yes","no"
"O16","orange","16","B214","blue","214","1987",4,"28","long_lake","adult","7","0.243055556","0.253472222","-0.010416667","2","no","yes","no"
"O16","orange","16","B214","blue","214","1987",4,"28","long_lake","adult","9","0.246527778","0.253472222","-0.006944444","4","no","yes","no"
"O16","orange","16","B214","blue","214","1987",4,"17","long_lake","adult","32","0.263888889","0.265277778","-0.001388889","2","no","yes","no"
"O16","orange","16","B214","blue","214","1987",4,"11","long_lake","adult","6","0.271527778","0.275","-0.003472222","1","no","yes","no"
"O16","orange","16","B214","blue","214","1987",4,"16","long_lake","adult","28","0.305555556","0.267361111","0.038194444","1","no","yes","no"
"O16","orange","16","B214","blue","214","1987",4,"26","long_lake","adult","25","0.259722222","0.255555556","0.004166667","1","no","yes","no"
"O21","orange","21","O20","orange","20","1987",4,"10","broken_wing","adult","2","0.291666667","0.276388889","0.015277778","4","no","no","yes"
"O21","orange","21","O20","orange","20","1987",4,"17","broken_wing","adult","25","0.280555556","0.265277778","0.015277778","1","no","no","yes"
"O21","orange","21","O20","orange","20","1987",4,"22","broken_wing","adult","0","0.284027778","0.259027778","0.025","4","no","no","yes"
"O21","orange","21","O20","orange","20","1987",4,"24","broken_wing","adult","23","0.253472222","0.257638889","-0.004166667","1","no","no","yes"
"O23","orange","23","P598",NA,"598","1987",4,"29","sybille_springs","adult","29","0.284722222","0.252777778","0.031944444","1","no","yes","no"
"O23","orange","23","P598",NA,"598","1987",4,"18","sybille_springs","adult","33","0.291666667","0.263888889","0.027777778","1","no","yes","no"
"O23","orange","23","P598",NA,"598","1987",4,"29","sybille_springs","adult","39","0.298611111","0.252777778","0.045833333","1","no","yes","no"
"O23","orange","23","P598",NA,"598","1987",4,"17","sybille_springs","adult","35","0.267361111","0.265277778","0.002083333","4","no","yes","no"
"O23","orange","23","P598",NA,"598","1987",5,"01","sybille_springs","adult","0","0.261805556","0.252083333","0.009722222","0","no","yes","no"
"O23","orange","23","P598",NA,"598","1987",4,"29","sybille_springs","adult","44","0.289583333","0.252777778","0.036805556","1","no","yes","no"
"O23","orange","23","P598",NA,"598","1987",5,"01","sybille_springs","adult","0","0.254861111","0.252083333","0.002777778","0","no","yes","no"
"O32","orange","32","B268","blue","268","1987",4,"11","windmill_dam","adult","30","0.28125","0.275","0.00625","1","no","no","yes"
"O6","orange","6","W404","white","404","1987",4,"05","long_lake","adult","16","0.26875","0.283333333","-0.014583333","4","no",NA,NA
"O6","orange","6","W404","white","404","1987",4,"05","long_lake","adult","15","0.273611111","0.283333333","-0.009722222","4","no",NA,NA
"O83","orange","83","R182","red","182","1987",5,"03","long_lake","adult","0","0.25625","0.250694444","0.005555556","3","no","yes","no"
"P502",NA,"502","P501",NA,"501","1987",4,"18","north","adult","34","0.26875","0.263888889","0.004861111","1","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"09","north","adult","18","0.340972222","0.276388889","0.064583333","1","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"09","north","adult","16","0.321527778","0.276388889","0.045138889","4","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"03","north","adult","12","0.255555556","0.241666667","0.013888889","4","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"14","north","adult","32","0.263888889","0.270833333","-0.006944444","1","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"03","north","adult","6","0.284722222","0.241666667","0.043055556","4","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"13","north","adult","30","0.271527778","0.272916667","-0.001388889","4","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"19","north","adult","7","0.284722222","0.263194444","0.021527778","3","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"22","north","adult","11","0.259027778","0.259027778","0","4","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"08","north","adult","27","0.284722222","0.278472222","0.00625","4","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"15","north","adult","32","0.270138889","0.268055556","0.002083333","1","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"05","north","adult","5","0.309027778","0.283333333","0.025694444","0","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"17","north","adult","0","0.284027778","0.265277778","0.01875","3","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"05","north","adult","10","0.289583333","0.283333333","0.00625","0","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"05","north","adult","12","0.276388889","0.283333333","-0.006944444","4","yes","no","yes"
"P502",NA,"502","P501",NA,"501","1987",4,"16","north","adult","16","0.263888889","0.267361111","-0.003472222","4","yes","no","yes"
"P503",NA,"503","O4","orange","4","1987",4,"11","long_lake","adult","19","0.296527778","0.275","0.021527778","1","no","no","yes"
"P503",NA,"503","O4","orange","4","1987",4,"11","long_lake","adult","31","0.286111111","0.275","0.011111111","1","no","no","yes"
"P503",NA,"503","O4","orange","4","1987",4,"17","long_lake","adult","33","0.260416667","0.265277778","-0.004861111","1","no","no","yes"
"P507",NA,"507","W406","white","406","1987",4,"26","long_lake","adult","33","0.253472222","0.255555556","-0.002083333","1","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"19","long_lake","adult","24","0.290277778","0.263194444","0.027083333","4","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"28","long_lake","adult","3","0.270138889","0.253472222","0.016666667","4","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"29","long_lake","adult","0","0.249305556","0.252777778","-0.003472222","3","no","no","no"
"P507",NA,"507","W406","white","406","1987",5,"03","long_lake","adult","36","0.251388889","0.250694444","0.000694444","1","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"08","long_lake","adult","17","0.267361111","0.278472222","-0.011111111","1","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"28","long_lake","adult","0","0.246527778","0.253472222","-0.006944444","2","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"30","long_lake","adult","0","0.247222222","0.252777778","-0.005555556","0","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"18","long_lake","adult","0","0.298611111","0.263888889","0.034722222","0","no","no","no"
"P507",NA,"507","W406","white","406","1987",4,"25","long_lake","adult","0","0.256944444","0.25625","0.000694444","0","no","no","no"
"P521",NA,"521","R121","red","121","1987",4,"24","broken_wing","adult","20","0.259722222","0.257638889","0.002083333","4","no",NA,NA
"P521",NA,"521","R121","red","121","1987",4,"10","broken_wing","adult","14","0.295833333","0.276388889","0.019444444","4","no",NA,NA
"P521",NA,"521","R121","red","121","1987",4,"09","broken_wing","juv","7","0.321527778","0.276388889","0.045138889","4","no",NA,NA
"P524",NA,"524","P523",NA,"523","1987",4,"10","broken_wing","adult","3","0.291666667","0.276388889","0.015277778","4","no","no","no"
"P524",NA,"524","P523",NA,"523","1987",4,"17","broken_wing","adult","17","0.285416667","0.265277778","0.020138889","3","no","no","no"
"P524",NA,"524","P523",NA,"523","1987",4,"22","broken_wing","adult","0","0.269444444","0.259027778","0.010416667","4","no","no","no"
"P524",NA,"524","P523",NA,"523","1987",4,"24","broken_wing","adult","24","0.253472222","0.257638889","-0.004166667","1","no","no","no"
"P525",NA,"525","P522",NA,"522","1987",4,"18","sybille_springs","adult","39","0.270833333","0.263888889","0.006944444","1","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",4,"29","sybille_springs","adult","35","0.243055556","0.252777778","-0.009722222","1","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",4,"17","sybille_springs","adult","18","0.284722222","0.265277778","0.019444444","3","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",4,"29","sybille_springs","adult","3","0.26875","0.252777778","0.015972222","3","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",5,"01","sybille_springs","adult","3","0.254861111","0.252083333","0.002777778","0","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",4,"15","sybille_springs","adult","34","0.277777778","0.268055556","0.009722222","1","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",5,"01","sybille_springs","adult","3","0.274305556","0.252083333","0.022222222","0","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",4,"15","sybille_springs","adult","18","0.302083333","0.268055556","0.034027778","1","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",4,"17","sybille_springs","adult","38","0.267361111","0.265277778","0.002083333","1","yes","no","yes"
"P525",NA,"525","P522",NA,"522","1987",5,"01","sybille_springs","adult","2","0.263194444","0.252083333","0.011111111","0","yes","no","yes"
"P562",NA,"562","G393","green","393","1987",4,"28","long_lake","adult","10","0.2875","0.253472222","0.034027778","0","no",NA,NA
"P573",NA,"573","G398","green","398","1987",4,"16","north","adult","32","0.280555556","0.267361111","0.013194444","3","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"18","north","adult","12","0.295138889","0.263888889","0.03125","4","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"22","north","adult","26","0.273611111","0.259027778","0.014583333","4","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"15","north","adult","13","0.30625","0.268055556","0.038194444","3","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"15","north","adult","28","0.281944444","0.268055556","0.013888889","4","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"17","north","adult","11","0.288888889","0.265277778","0.023611111","3","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"14","north","adult","2","0.280555556","0.270833333","0.009722222","4","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"17","north","adult","7","0.305555556","0.265277778","0.040277778","4","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"09","north","adult","35","0.331944444","0.276388889","0.055555556","1","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"05","north","adult","5","0.284027778","0.283333333","0.000694444","4","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"10","north","adult","0","0.338194444","0.276388889","0.061805556","0","no","no","no"
"P573",NA,"573","G398","green","398","1987",4,"11","north","adult","20","0.282638889","0.275","0.007638889","4","no","no","no"
"P575",NA,"575","P567",NA,"567","1987",4,"12","cordingly","adult","11","0.280555556","0.274305556","0.00625","2","no","yes","yes"
"P600",NA,"600","B297","blue","297","1987",4,"16","mud_springs","juv","22","0.2875","0.267361111","0.020138889","1","no",NA,NA
"P600",NA,"600","B297","blue","297","1987",4,"27","mud_springs","juv","20","0.25","0.254861111","-0.004861111","2","no",NA,NA
"R102","red","102","R101","red","101","1987",4,"17","north","adult","21","0.270833333","0.265277778","0.005555556","4","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"05","north","adult","0","0.282638889","0.283333333","-0.000694444","4","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"09","north","adult","32","0.345138889","0.276388889","0.06875","1","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"16","north","adult","27","0.269444444","0.267361111","0.002083333","4","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"03","north","adult","33","0.279166667","0.241666667","0.0375","4","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"16","north","adult","9","0.307638889","0.267361111","0.040277778","0","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"10","north","adult","8","0.331944444","0.276388889","0.055555556","4","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"22","north","adult","31","0.284722222","0.259027778","0.025694444","3","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"11","north","adult","36","0.308333333","0.275","0.033333333","4","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"03","north","adult","35","0.260416667","0.241666667","0.01875","4","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"05","north","adult","20","0.3","0.283333333","0.016666667","0","no","no","yes"
"R102","red","102","R101","red","101","1987",4,"14","north","adult","2","0.302777778","0.270833333","0.031944444","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"18","north","adult","30","0.288888889","0.263888889","0.025","1","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"09","north","adult","31","0.286805556","0.276388889","0.010416667","1","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"17","north","adult","2","0.305555556","0.265277778","0.040277778","2","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"13","north","adult","16","0.265972222","0.272916667","-0.006944444","2","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"18","north","adult","0","0.306944444","0.263888889","0.043055556","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",3,"31","north","adult","21","0.266666667","0.245138889","0.021527778","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",3,"31","north","adult","13","0.284722222","0.245138889","0.039583333","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"17","north","adult","36","0.266666667","0.265277778","0.001388889","1","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"19","north","adult","18","0.277777778","0.263194444","0.014583333","1","no","no","yes"
"R103","red","103","O2","orange","2","1987",3,"31","north","adult","22","0.245138889","0.245138889","0","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"09","north","adult","21","0.291666667","0.276388889","0.015277778","1","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"10","north","adult","0","0.338194444","0.276388889","0.061805556","0","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"11","north","adult","33","0.268055556","0.275","-0.006944444","1","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"10","north","adult","18","0.302777778","0.276388889","0.026388889","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"08","north","adult","22","0.322916667","0.278472222","0.044444444","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"16","north","adult","2","0.302777778","0.267361111","0.035416667","0","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"17","north","adult","33","0.310416667","0.265277778","0.045138889","1","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"16","north","adult","14","0.2875","0.267361111","0.020138889","3","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"14","north","adult","21","0.275694444","0.270833333","0.004861111","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"15","north","adult","2","0.310416667","0.268055556","0.042361111","3","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"10","north","adult","20","0.284027778","0.276388889","0.007638889","4","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"22","north","adult","8","0.26875","0.259027778","0.009722222","3","no","no","yes"
"R103","red","103","O2","orange","2","1987",4,"13","north","adult","0","0.305555556","0.272916667","0.032638889","3","no","no","yes"
"R104","red","104","W407","white","407","1987",4,"17","long_lake","adult","2","0.277777778","0.265277778","0.0125","3","no","no","yes"
"R109","red","109","B273","blue","273","1987",4,"09","north","adult","29","0.269444444","0.276388889","-0.006944444","1","yes","no","no"
"R109","red","109","B273","blue","273","1987",4,"08","north","adult","43","0.315972222","0.278472222","0.0375","1","yes","no","no"
"R109","red","109","B273","blue","273","1987",4,"08","north","adult","40","0.274305556","0.278472222","-0.004166667","4","yes","no","no"
