"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder","60","1990","3","28","6:00","White","north","None","10 to 15 (gust to 25)","100","no",NA,"~ 15","Rain changing to snow after, (?) by strong winds.  ","Snow cover",NA,NA,"strut","green",NA,NA,"blue",NA,NA,NA,NA,"6:00",NA,NA,NA,NA,NA,NA,NA,NA,"Did not strut",NA,NA,NA,NA,"Except for B/B not a lot of strutting only a few moments of activity. Left 7:20"
"binder","60","1990","3","28","6:00","White","north","None","10 to 15 (gust to 25)","100","no",NA,"~ 15","Rain changing to snow after, (?) by strong winds.  ","Snow cover",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:06","6:00","25","0","little activity - a lot of males observed at centre of lek ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Except for B/B not a lot of strutting only a few moments of activity. Left 7:20"
"binder","60","1990","3","28","6:00","White","north","None","10 to 15 (gust to 25)","100","no",NA,"~ 15","Rain changing to snow after, (?) by strong winds.  ","Snow cover",NA,NA,"strut","red",NA,NA,NA,NA,NA,NA,NA,"6:00",NA,NA,NA,"6:40","6:45","0","3",NA,"With UM male - standoff ",NA,NA,NA,NA,"Except for B/B not a lot of strutting only a few moments of activity. Left 7:20"
"binder","60","1990","3","28","6:00","White","north","None","10 to 15 (gust to 25)","100","no",NA,"~ 15","Rain changing to snow after, (?) by strong winds.  ","Snow cover",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:17","6:00","27","0","Some birds flying off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Except for B/B not a lot of strutting only a few moments of activity. Left 7:20"
"binder, floppy","60","1990","3","28","6:00","White","north","None","10 to 15 (gust to 25)","100","no",NA,"~ 15","Rain changing to snow after, (?) by strong winds.  ","Snow cover",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:00, 5:59",NA,NA,NA,"6:56","7:01","6","3, 0",NA,"With UM male - standoff ",NA,"no",NA,NA,"Except for B/B not a lot of strutting only a few moments of activity. Left 7:20"
"binder, floppy","60","1990","3","28","6:00","White","north","None","10 to 15 (gust to 25)","100","no",NA,"~ 15","Rain changing to snow after, (?) by strong winds.  ","Snow cover",NA,NA,"strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:00, 5:59",NA,NA,NA,"7:05","7:10","0","3, 0",NA,"Startled before began (?)",NA,"no","yes",NA,"Except for B/B not a lot of strutting only a few moments of activity. Left 7:20"
"binder","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:46","5:49","26","1","G/B, W/Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"5:49, 5:57",NA,NA,NA,"5:58","6:03","20","3",NA,"w/ UM - standoff",NA,"no",NA,NA,NA
"binder","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:33","5:49","26","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"strut","green","1560","G1560","blue","1620","B1620","adult",NA,"5:49, 5:57",NA,NA,NA,"6:06","6:11","6","3",NA,NA,NA,"no","yes",NA,NA
"binder","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:06","5:49","28","0","Lek very spread out",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"strut","red","181","R181","white","480","W480","adult",NA,"5:49, 5:57",NA,NA,NA,"6:06","6:11","13","3",NA,"w/ UM - standoff ",NA,"no",NA,NA,NA
"binder, floppy","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"strut","red","1752","R1752","blue","1624","B1624","adult",NA,"5:49, 5:57",NA,NA,NA,"6:15","6:20","29","2",NA,"w/ OY to W of lek ",NA,"no",NA,NA,NA
"binder, floppy","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"5:49, 5:57",NA,NA,NA,"6:31","6:36","12","3",NA,NA,NA,"no","yes",NA,NA
"binder","61","1990","3","30","5:45","White/Frieson","north","None","0 to 5","100","no","no","~ 25",NA,"Snow particles",NA,NA,"strut","orange",NA,NA,NA,NA,NA,NA,NA,"5:49",NA,NA,NA,"6:34","6:39","6","3",NA,"w/ UM - standoff ",NA,NA,NA,NA,NA
"binder","62","1990","4","4","6:31","White","north","None","0","1","no","no","35",NA,"Clear","Prairie (?) falcon, ?","7:08, 7:40","observation",NA,NA,NA,NA,NA,NA,NA,"6:37","6:54","34","59","On both sides of road, male perform in lek; female G0331 O, male R-, male B-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left 7:54 - (?) center of lek, hen cluster on both sides of road. 7: 07 - all male go down, 7:06 - some male go up, 7:15 - all birds down - up to strut at 7:20, 7:36 - (?), all birds go down"
"binder","62","1990","4","4","6:31","White","north","None","0","1","no","no","35",NA,"Clear","Prairie (?) falcon, ?","7:08, 7:40","observation",NA,NA,NA,NA,NA,NA,NA,"7:12","6:54","13","9","Female on ? of road (except 1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left 7:54 - (?) center of lek, hen cluster on both sides of road. 7: 07 - all male go down, 7:06 - some male go up, 7:15 - all birds down - up to strut at 7:20, 7:36 - (?), all birds go down"
"binder, floppy","62","1990","4","4","6:31","White","north","None","0","1","no","no","35",NA,"Clear","Prairie (?) falcon, ?","7:08, 7:40","strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:54, 6:42",NA,NA,NA,"6:54","6:59","39","1",NA,NA,NA,"no",NA,NA,"Left 7:54 - (?) center of lek, hen cluster on both sides of road. 7: 07 - all male go down, 7:06 - some male go up, 7:15 - all birds down - up to strut at 7:20, 7:36 - (?), all birds go down"
"binder","62","1990","4","4","6:31","White","north","None","0","1","no","no","35",NA,"Clear","Prairie (?) falcon, ?","7:08, 7:40","observation",NA,NA,NA,NA,NA,NA,NA,"7:46","6:54","25","12","Female on (?) side of road (except 1), NW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left 7:54 - (?) center of lek, hen cluster on both sides of road. 7: 07 - all male go down, 7:06 - some male go up, 7:15 - all birds down - up to strut at 7:20, 7:36 - (?), all birds go down"
"binder, floppy","62","1990","4","4","6:31","White","north","None","0","1","no","no","35",NA,"Clear","Prairie (?) falcon, ?","7:08, 7:40","strut","red","1752","R1752","blue","1624","B1624","adult",NA,"6:54, 6:42",NA,NA,NA,"7:30","7:35","15","3",NA,"Chased off juvenile",NA,"no",NA,NA,"Left 7:54 - (?) center of lek, hen cluster on both sides of road. 7: 07 - all male go down, 7:06 - some male go up, 7:15 - all birds down - up to strut at 7:20, 7:36 - (?), all birds go down"
"binder","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:06","6:45","25","30","Both side of road - some birds flying around",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"strut","green",NA,NA,"red",NA,NA,NA,NA,"6:45",NA,NA,NA,"7:00","7:05","21","2",NA,NA,NA,NA,NA,NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:58","6:45","27","23","Cluster - north side",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder, floppy","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:45, 6:41",NA,NA,NA,"7:21","7:26","31, 35","1",NA,NA,NA,"no",NA,NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder, floppy","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"6:45, 6:41",NA,NA,NA,"7:30","7:35","0","3",NA,NA,NA,"no","yes",NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder, floppy","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"strut","red","1752","R1752","blue","1624","B1624","adult",NA,"6:45, 6:41",NA,NA,NA,"7:36","7:41","0","3",NA,NA,NA,"no",NA,NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder, floppy","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"strut","blue","1666","B1666","yellow","1267","Y1267","adult",NA,"6:45, 6:41",NA,NA,NA,"7:36","7:41","0","3",NA,NA,NA,"no","no","no","Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"copulation","UM red",NA,NA,NA,NA,NA,NA,NA,"6:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder, floppy","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"strut","green","1558","G1558","yellow","1248","Y1248","adult",NA,"6:45, 6:41",NA,NA,NA,"7:44","7:46","30","1",NA,NA,NA,"no","yes","no","Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder","63","1990","4","5","7:03","White","north","Spotlight","8","100","yes",NA,NA,"Snow and wind","Snow covered",NA,NA,"copulation","UM red",NA,NA,NA,NA,NA,NA,NA,"6:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left 8:00. 7:15 - coyotes howled, birds not disturbed"
"binder","64","1990","4","6",NA,"White/Maunare","north","Spotlight","Calm","5",NA,NA,"~ 20",NA,"Light snow",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:18","6:42","32","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left at 6:27 - Get (?) truck by 8:30am,  birds all on 1 side (SW) of road. "
"binder","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:25","6:52","30","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","green","1593","G1593","red","1710","R1710","adult",NA,"6:52, 6:41",NA,NA,NA,"6:34","6:39","36","1",NA,NA,NA,"no","yes","no","Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"copulation",NA,NA,NA,NA,NA,NA,NA,NA,"6:52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","yes",NA,NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:20","6:52","31","49","Female B0136 - in cluster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:52, 6:41",NA,NA,NA,"6:35","6:40","39","1","hens passing by",NA,NA,"no",NA,NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","orange","1384","O1384","yellow","1251","Y1251","adult",NA,"6:52, 6:41",NA,NA,NA,"6:42","6:47","27","1",NA,NA,NA,"no","no","no","Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"copulation",NA,NA,NA,NA,NA,NA,NA,NA,"6:52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","yes",NA,NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"6:52, 6:41",NA,NA,NA,"6:42","6:47","40","1",NA,"On edge of cluster",NA,"no","yes","no","Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"6:52, 6:41",NA,NA,NA,"6:50","6:55","0","3",NA,"BB -> um chase",NA,"no","yes",NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","red","1751, 1754","R1751, R1754","yellow","1271","Y1271","adult",NA,"6:52, 6:41",NA,NA,NA,"6:52","6:57","3","3",NA,NA,NA,"no","no","no","Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","red","1751, 1752","R1751, R1752","blue","1624","B1624","adult",NA,"6:52, 6:41",NA,NA,NA,"6:59","7:04","24","3",NA,NA,NA,"no",NA,NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","blue","1666","B1666","yellow","1267","Y1267","adult",NA,"6:52, 6:41",NA,NA,NA,"7:04","7:09","5","1",NA,"Female moved along",NA,"no","no","no","Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","yellow","1272","Y1272","white","1413","W1413","adult",NA,"6:52, 6:41",NA,NA,NA,"7:07","7:12","0","3",NA,NA,NA,"no","no","no","Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","red","1751, 102","R1751, R102","red","101","R101","adult",NA,"6:52, 6:41",NA,NA,NA,"7:10","7:15","0","3",NA,NA,NA,"no",NA,NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder, floppy","65","1990","4","7",NA,"White/Spencer","north","Spotlight","Calm","0","no","no","~ 25",NA,"Clear",NA,NA,"strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:52, 6:41",NA,NA,NA,"7:22","7:27","17","2",NA,"Chased off um (?)",NA,"no","yes",NA,"Both side of road - male 28struts/5min on NE side by 17 female. By 7:40 most hens had left.Stopped observations at 7:52. "
"binder","66","1990","4","8","6:15","White/Neimuth/Hutchinson","north","Cannon netting","0","50","no","no","~ 25",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:18","6:45","36","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:27","6:51","26+2","26","Birds all on SW side of road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder, floppy","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:51, 6:36",NA,NA,NA,"6:35","6:40","30","1",NA,"Beat up um male",NA,"yes","yes",NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","yes",NA,NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:02","6:51","28","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder, floppy","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"6:51, 6:36",NA,NA,NA,"6:42","6:44","21","3",NA,NA,NA,"no","yes","no","MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"copulation","green",NA,NA,"blue",NA,NA,NA,NA,"6:51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","yes",NA,NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:44","6:51","15","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder, floppy","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","green","1593","G1593","blue, red","1710","R1710","adult",NA,"6:51, 6:36",NA,NA,NA,"6:47","6:52","28","2",NA,"Female passing by, chased off WR/R",NA,"no","yes","no","MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder, floppy","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","blue","1670","B1670","blue, orange","1364","O1364","adult",NA,"6:51, 6:36",NA,NA,NA,"7:07","7:12","1","3",NA,NA,NA,"no","yes","no","MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder, floppy","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"6:51, 6:36",NA,NA,NA,"7:10","7:15","0","2",NA,"Um -> BB",NA,"no","yes",NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","red",NA,NA,NA,NA,NA,NA,NA,"6:51",NA,NA,NA,"7:16","7:21","0","3",NA,NA,NA,NA,NA,NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder, floppy","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:51, 6:36",NA,NA,NA,"7:29","7:34","24","1",NA,"In hen cluster",NA,"no","yes",NA,"MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder, floppy","67","1990","4","10","6:21","White","north","None","10 to 15","100","no","no","~ 20","Full moon with clear sky overnight","Frost - heavy",NA,NA,"strut","white yellow","1239","WY1239","white, yellow","1263","Y1263","adult",NA,"6:51, 6:36",NA,NA,NA,"6:54","6:59","24","3",NA,NA,NA,"no","no","yes","MC -> GB, By ~7:00 4 males on NE side of road w/ hen cluster, GB - hen cluster on SW side, By 7:30 males on E stake on SW gone - all action on road, Left 7:50 - 3 hens left - all wandering off"
"binder","68","1990","4","11","7:10:00 AM - spotlighting SS","White","north","None","0 to 5","50","no","no","~ 20",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:12","6:34","30","16","Female y?; Male Y - both (?)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At 7:26 - human distrubance - all birds left"
"binder, floppy","68","1990","4","11","7:10:00 AM - spotlighting SS","White","north","None","0 to 5","50","no","no","~ 20",NA,"Clear",NA,NA,"strut","red","1754","R1754","yellow","1271","Y1271","adult",NA,"6:34",NA,NA,NA,"7:22","7:27","6","3",NA,NA,NA,"no","no","no","At 7:26 - human distrubance - all birds left"
"binder","68","1990","4","11","7:10:00 AM - spotlighting SS","White","north","None","0 to 5","50","no","no","~ 20",NA,"Clear",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:34",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"At 7:26 - human distrubance - all birds left"
"binder, floppy","68","1990","4","11","7:10:00 AM - spotlighting SS","White","north","None","0 to 5","50","no","no","~ 20",NA,"Clear",NA,NA,"strut","red","1752","R1752","blue","1624","B1624","adult",NA,"6:34",NA,NA,NA,"7:24","7:29","14","3",NA,"UM <-> RB",NA,"no",NA,NA,"At 7:26 - human distrubance - all birds left"
"binder, floppy","68","1990","4","11","7:10:00 AM - spotlighting SS","White","north","None","0 to 5","50","no","no","~ 20",NA,"Clear",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"6:34",NA,NA,NA,"7:29","7:34","15","3",NA,NA,NA,"no","yes",NA,"At 7:26 - human distrubance - all birds left"
"binder","68","1990","4","11","7:10:00 AM - spotlighting SS","White","north","None","0 to 5","50","no","no","~ 20",NA,"Clear",NA,NA,"strut","blue",NA,NA,"orange","1364","O1364",NA,NA,"6:34",NA,NA,NA,"7:34","7:36","19","1",NA,"Female passed by",NA,NA,NA,NA,"At 7:26 - human distrubance - all birds left"
"binder","68","1990","4","11","7:10:00 AM - spotlighting SS","White","north","None","0 to 5","50","no","no","~ 20",NA,"Clear",NA,NA,"strut","white yellow","1299","WY1299",NA,NA,NA,NA,NA,"6:34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At 7:26 - human distrubance - all birds left"
"binder","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","observation",NA,NA,NA,NA,NA,NA,NA,"6:58","6:30","31","10","-W male - walking, mounted this (?)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","red","1752","R1752","blue","1624","B1624","adult",NA,"6:30",NA,NA,NA,"7:02","7:07","26","1",NA,"Female moved off",NA,"no",NA,NA,"Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","blue","285","B285","blue","279","B279","adult",NA,"6:30",NA,NA,NA,"7:08","7:13","20","2",NA,"BB -> UM",NA,"no","yes",NA,"Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
